LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_encoded,EDUCATION_encoded,MARRIAGE_encoded,PAY_0_encoded,PAY_2_encoded,PAY_3_encoded,PAY_4_encoded,PAY_5_encoded,PAY_6_encoded
,,,0.11133788638041181,,0.2840424121213854,,0.21256240844252225,0.004213861386130269,,,,,0.0034943487712138475,0.0,,1.0,,,2.0,,2.0,
0.25974025973992243,0.42592591803840896,0.19827128493195773,0.06428793569298194,,,0.08281386214705985,,,0.014403366703093525,0.0008773478898086174,,0.0037863779485010716,,,1.0,,0.0,,,0.0,0.0,
,,,,,,0.08816793058288859,,0.0008950495049487227,0.0,0.0,0.005518518518509632,0.0025742681036867968,,,2.0,,,1.0,1.0,0.0,,
,0.4074073998628259,,0.22350319604109012,0.1846138557434036,0.4746520457780364,,0.3386972918256461,,,,0.011272141706906163,0.016411545287620743,,,2.0,1.0,,4.0,,4.0,3.0,
0.051948051947984485,0.33333332716049396,0.2325756344823993,0.08609481890359179,0.09594460821153508,,0.09588735052494572,0.17936987225739878,0.0033821782178150846,0.0008632876535017101,,,,0.0,,,2.0,,,,,2.0,
,0.12962962722908097,,0.11902816758068183,,,0.16049550520695968,0.22033458185790705,,0.0017811987348728543,0.0022496099738682496,0.0032206119162589038,0.004689012939320213,0.006771993742662495,0.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0
,,0.20745732266634664,0.07080460732101189,,0.240879310017887,,,0.0,,,,,0.002257331247554165,0.0,,2.0,,,2.0,,,3.0
,,,0.16619795198456408,0.14516131688906808,0.36785722984278413,0.2070479350821826,,0.007920792079192236,0.004156130381369994,,0.004304347826080025,0.008205772643810371,,,,1.0,,2.0,2.0,2.0,,
,,0.2501979859800975,0.10382545363233701,0.10867580309796691,0.28867684030736246,,0.21719462038137616,0.003960396039596118,,,0.0028985507246330135,,,,,,,4.0,4.0,,,3.0
0.18181818181794568,0.35185184533607694,,,0.08691340997594266,,0.0889662757742246,,,,,,,,,,,,1.0,,1.0,,
,,0.19877024798438275,,0.08677285512468655,,0.11140586869625792,0.19450848413132615,0.000772277227721243,0.00046311167106694213,,0.0016103059581294519,,0.0015620732233074823,,,,,0.0,,1.0,,
,0.4074073998628259,0.19827128493195773,0.06422136140606395,,0.23003001215068586,,0.17856694413227936,,0.0,,,0.0,0.0,,1.0,,,,,,0.0,
,0.092592590877915,,0.06794857041222993,0.08633197408734807,0.22999889044315958,,,0.007782178217806372,0.0,0.0,0.012692431561976341,,0.0018171516542811027,1.0,1.0,2.0,,1.0,1.0,0.0,1.0,1.0
,,,0.161847797865094,,,0.08281386214705985,0.17934851778598604,,,,0.0,0.0021452234197389974,0.009720068351968234,1.0,,,2.0,,,0.0,0.0,
,,0.23408147938676918,0.08754708941964574,,,,,0.0027603960395984942,,,,,0.0012573335048876699,1.0,1.0,2.0,,2.0,,2.0,2.0,
0.051948051947984485,,0.24792578500290047,,0.10576148610395363,,0.10961857535205363,,0.0,,,,,0.0,0.0,,,,4.0,,,2.0,2.0
,,,,0.08634460206226562,,,,,0.0,0.0,0.0,0.0,,,,,,4.0,,0.0,,0.0
0.051948051947984485,0.31481480898491093,0.21212070811785746,,0.09225229815412375,,0.09951974302955671,0.1870130646654506,,,,,,,0.0,3.0,1.0,,2.0,,,,
0.22077922077893405,,,,,,,,0.005912871287117004,,,,0.008332375993172018,,,,1.0,2.0,2.0,,2.0,2.0,
0.15584415584395345,0.44444443621399193,,0.06516291203533273,0.08688815402610757,0.23136959869203397,,,0.0,,0.0011135569370647835,0.0015942028985481574,,0.002257331247554165,1.0,2.0,,,,,1.0,1.0,1.0
,,0.23395354014255765,0.09064945119002427,,,,,,0.0011874658232485695,0.0017996879790945998,0.0016103059581294519,0.0023445064696601065,,,,2.0,,2.0,,,2.0,
,0.018518518175582997,0.20545251470955175,,0.09014397538528218,0.2393814087034705,0.09321109746670977,0.18470934428944302,,0.0009725345092405785,,,,0.0,1.0,2.0,,,,,,,3.0
0.19480519480494182,,0.19808449363540886,,,0.23077422689587926,0.0868790171135105,0.18743417484171004,,,,0.01610305958129452,,0.01645368746342231,1.0,1.0,2.0,3.0,,1.0,,,
0.10389610389596897,,,,,0.24374386022802233,0.10114143052193787,0.18551825166655803,,0.0008905993674364272,,0.0032206119162589038,,0.002257331247554165,,,2.0,,2.0,2.0,,,
0.012987012986996121,,0.21392337206879813,,,,,0.19138731458963848,0.0023603960395992864,0.0010847500295375683,,0.0007761674718183959,,,0.0,,,,,2.0,,2.0,2.0
0.025974025973992242,,,0.08945396720922544,,0.2701973116253512,0.13165196524131326,0.20459206553242712,0.0,,,0.0035426731078847945,,,,2.0,2.0,,4.0,2.0,,3.0,
0.11688311688296509,,0.1997169983915482,0.06479199815107532,0.08634460206226562,0.23092306984491792,,0.18127469110741617,,0.0,,0.0032689210950027875,0.007432085508822537,,1.0,,,,1.0,,,,1.0
0.2467532467529263,0.42592591803840896,0.19929224010076585,,0.09016154474168919,0.23114904050391302,,,0.008217821782161945,,,,,0.0019638781853721235,,,1.0,,1.0,,,,1.0
,0.14814814540466398,0.21198765130387748,0.08806066249015598,0.09393072073338121,0.25030377492747247,0.10706887016172026,,,,,0.0016103059581294519,,,,2.0,1.0,,2.0,,2.0,2.0,2.0
0.35064935064889524,,0.1991041694117749,0.06579061245484524,,0.23091089178545113,,,,,,,0.0015262737117487293,0.0,,,,1.0,,,1.0,1.0,1.0
,0.33333332716049396,0.20281696627879392,0.07914921865556161,0.09581942654713511,,,0.20485942351451475,,,,0.00805152979064726,0.011722532348300532,,,,,1.0,1.0,,2.0,,2.0
,,0.1982700055395156,,,,,0.17856523577456634,,,0.0,,0.0,0.0012279881986694658,1.0,,2.0,,1.0,,,,0.0
0.2467532467529263,,0.19556792870176778,,,,,,,,0.0,0.0,,0.0009548511177154118,1.0,,2.0,3.0,,,,,0.0
0.5714285714278293,0.74074072702332,0.39897597428881904,0.21149604786480902,,0.4343453751783621,0.3157463043330681,0.304384927159638,0.02178217821777865,,,0.017713365539423973,,,,1.0,,,,2.0,,2.0,
,0.25925925445816195,,,0.09294793485936392,0.24641491460440734,,0.1893313060820188,,,,,,,,,,2.0,,2.0,,,2.0
,,,,,,,0.18363820400337943,0.007239603960381704,0.006954393593855248,,0.012611916264069867,,,,2.0,1.0,,0.0,,0.0,,0.0
0.2987012987009108,0.37037036351166,,,0.08815699098412655,0.23431127661212567,,0.1800506528060373,,0.001959912341271764,,,,0.0020857740727400487,0.0,,2.0,3.0,1.0,,2.0,,
0.23376623376593017,,,,,,0.22651599658754062,,,0.002374931646497139,0.005624024934670625,0.0064412238325178076,,,0.0,2.0,,,,2.0,,2.0,
,0.29629629080932796,0.6023238884310909,,,0.6197252088528813,,0.44197691154513097,0.01980198019798059,,,,,,1.0,,1.0,,2.0,2.0,,,
,0.48148147256515794,,,,0.255543046733634,0.09341107434438298,0.1836245371416753,0.04054059405932566,,0.021213822053577594,0.0002351046698869,0.01388651181979681,,,1.0,2.0,,0.0,1.0,1.0,2.0,1.0
,0.037037036351165994,,0.08363917877755948,,0.25553357490960427,,0.1953635171666927,0.01465940594056503,0.0,,,0.002609435700731698,0.00023476244974563316,,2.0,2.0,2.0,2.0,4.0,2.0,,2.0
,0.24074073628257897,,0.1099217561915419,,0.2691378204517395,,0.2045237312239063,0.0,0.001207059009332171,,0.0015861513687575103,0.004689012939320213,,,,,,4.0,2.0,,,
,0.74074072702332,,0.06459227529032134,0.08677285512468655,,,,0.0,0.00046311167106694213,,0.0032206119162589038,0.0027430725695023243,,,2.0,1.0,1.0,4.0,,,,1.0
0.06493506493498061,0.24074073628257897,0.19827128493195773,0.06422136140606395,,,,0.18855058660716864,,,,,,,1.0,,2.0,3.0,,1.0,1.0,,1.0
,0.29629629080932796,0.3970620031954143,,0.11207821877466254,,,,0.013861386138586413,0.001128092532086141,,0.00402576489532363,,,1.0,3.0,1.0,2.0,2.0,,,,2.0
,,0.3665753606922452,0.18986986629011945,,0.39775977830465475,0.2772820017681123,0.2815552888616943,,0.0028766359568196597,0.00482653819893433,,0.010020420651327295,,0.0,,1.0,2.0,,,2.0,2.0,2.0
0.23376623376593017,0.25925925445816195,,0.12959540903705088,0.14413954900552273,,0.3186506560174001,,0.13611485148487898,0.029686645581214238,0.03026287817346263,,0.016411545287620743,0.02257331247554165,,1.0,,,,,,,2.0
,,,0.08549184607636309,,0.24808195563364055,,,0.0032356435643500284,0.0006786367179865575,0.0006861310420298161,0.0008196457326878911,0.0011722532348300532,0.002257331247554165,,3.0,1.0,2.0,2.0,,2.0,2.0,2.0
,,0.23898667000983984,,,,,0.18356389044286306,0.0030277227722712323,,,,0.014067038817960637,0.0,0.0,2.0,,,2.0,1.0,,2.0,1.0
0.09090909090897284,0.37037036351166,0.30179972134794,0.1412154752879659,0.12690510845501837,0.3327979497555826,,,0.0069306930692932065,0.002374931646497139,0.004386739449043087,,0.004689012939320213,,,2.0,2.0,,,2.0,2.0,,2.0
,,,0.0828440915795103,,0.23003001215068586,0.08281386214705985,,,0.0,,,,,,,,2.0,,2.0,,,
0.051948051947984485,0.037037036351165994,,,,,0.11256823429773344,,,,,0.0016103059581294519,0.001875605175728085,,,2.0,,,,4.0,2.0,,
,0.12962962722908097,0.3200656072440223,,0.13534388995426183,0.3521448268951738,,0.25924413712965216,0.008019801980182139,,0.003800716050850408,,0.009378025878640426,0.012128640793108528,,2.0,2.0,4.0,,2.0,,2.0,
0.28571428571391466,0.22222221810699597,,0.06480245982473387,,0.24794799697950576,0.08559791524091652,0.18122002366059953,0.001473267326729756,0.011660914384300954,,,0.00728203709476429,0.0,,,,,,,,,
,0.092592590877915,,,,0.2305658467672251,,,0.0007841584158400313,0.00023511823300321677,,,0.0009284245619854021,,,2.0,,1.0,,1.0,,,1.0
,0.48148147256515794,,,,,,,0.0057247524752361886,0.0019029139817558327,,,0.0009143575231674414,,,,1.0,1.0,1.0,1.0,,,
0.23376623376593017,0.277777772633745,0.39588112397134173,0.19966104177327304,0.15183986849328393,0.36502650757561217,0.24179704221661588,0.26838385089430955,0.012229702970272812,,,,0.011722532348300532,,,,,2.0,,2.0,2.0,,2.0
,,,0.06719152566384817,,,0.08281386214705985,0.17856694413227936,,0.0020834087868896152,0.003501517924325931,0.0,,0.0,1.0,3.0,,1.0,4.0,1.0,,1.0,0.0
0.025974025973992242,0.07407407270233199,,,,0.25986625784434836,0.11795042448198498,0.19817974485660628,,0.0008015394306927845,0.0015364836121520146,,0.0019553183956965287,,1.0,,2.0,,2.0,,,,2.0
,0.14814814540466398,0.25760310943506176,,0.11324877714527977,,,0.19144625293073766,,0.001424365254986659,,0.0007600644122371013,,,1.0,3.0,,2.0,2.0,2.0,,,2.0
0.12987012986996121,,,,0.13999263185107994,,,0.2666652430350114,0.008514851485131654,0.0026254869352025875,0.005053748806295023,0.006119162640891918,0.009319413216898923,,,,2.0,,2.0,2.0,2.0,2.0,
0.4415584415578681,,,0.072398585962077,,0.2357442282760526,0.08502298171760606,,0.017829702970261724,0.0,0.004750051459822809,,0.013928712936250691,,,3.0,,0.0,,4.0,1.0,1.0,1.0
0.27272727272691855,,0.1927698974308613,,,0.22377860829106133,,0.17359562318739097,0.0,0.0,,0.0,,,0.0,,1.0,,,0.0,,0.0,0.0
0.15584415584395345,,,,,0.3339359217568692,,0.24689783593765613,0.01943168316827835,0.0035623974697457086,,,0.007169500784220605,,1.0,1.0,,,4.0,4.0,,2.0,2.0
,,0.25933156862435974,,,0.29813513315991125,,,0.010891089108889324,,0.003374414960802375,,,,,,,,2.0,4.0,,2.0,
0.012987012986996121,,0.2047296579797565,0.07068572466580118,,,0.10496130134936747,,0.003960396039596118,,,,0.007033519408980319,0.006771993742662495,1.0,1.0,1.0,2.0,,,2.0,,2.0
,0.48148147256515794,0.2683807113674423,0.11510979526493703,0.11636514173797372,,,0.22776593790954436,,,,0.004830917874388356,,,0.0,,1.0,,,2.0,,2.0,2.0
,0.277777772633745,0.19955067737407317,,0.08634460206226562,0.23003001215068586,0.08281386214705985,,,,0.0,0.0,0.0,,1.0,2.0,2.0,,,,0.0,,
0.324675324674903,0.092592590877915,,0.25286435869440893,,0.47188356692591693,,0.33849741397322275,0.013990099009873287,0.004188191958597705,,0.011272141706906163,,,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0
0.012987012986996121,0.5925925816186559,,,,0.25589891669360826,,,0.0,0.0007718527851115702,,0.0,0.00375121035145617,,1.0,,,6.0,6.0,5.0,5.0,,
,,0.28078442109375157,,0.12049284240884633,0.3150179829340531,,0.2205156677754872,0.011714851485125317,0.0,0.002603923544752499,0.0027665056360663986,,0.00451466249510833,,,,2.0,2.0,,,,2.0
0.19480519480494182,,,0.18990790873978688,,0.3531380153005773,,0.24449588499314992,,,0.0031573275983240883,0.004666666666659152,,0.006512400649193766,,2.0,,2.0,2.0,2.0,,,
,,0.3713219066524936,0.20205581397983743,0.1681464274085429,,,,0.023762376237576707,,0.003374414960802375,0.004830917874388356,0.005861266174150266,0.011286656237770825,,2.0,,2.0,,2.0,,2.0,
,0.44444443621399193,,,0.08859073447042469,,0.0905910879053194,0.17939976851737666,,0.0029858828125585283,,0.0001610305958129452,,,,3.0,,,1.0,2.0,,2.0,
0.15584415584395345,0.12962962722908097,,,0.08634460206226562,0.23088382943108046,0.08281386214705985,,,0.0,0.0007097519467554328,,0.0010011042625448655,,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0
,,0.23011536281621128,0.08841635939454641,,0.26411910683369894,0.12303108703036987,0.20177583784251352,0.0038118811881112636,,0.0,0.0017713365539423973,0.004759348133410016,0.0,1.0,,1.0,4.0,,1.0,,2.0,
0.5584415584408332,0.16666666358024698,0.19926537285948143,,,0.46174330274322734,,0.2792490059491172,0.0012118811881164121,,0.14623252193634478,0.004859903381634686,0.03516759704490159,,1.0,1.0,,,,,2.0,,
0.051948051947984485,,,0.09196667100975887,0.10178147783537744,0.26896056203061164,0.12895071507336817,,,0.0008905993674364272,0.0012372854856275374,0.0019323671497553424,0.0030478584105581383,0.0024830643723095817,1.0,3.0,,3.0,,2.0,2.0,2.0,2.0
0.09090909090897284,0.22222221810699597,0.19827128493195773,0.06493180415360311,0.08634460206226562,,0.08896471345486777,,,0.0,0.0,0.006339774557155653,0.0,,1.0,,2.0,0.0,,,,,2.0
0.4155844155838759,,0.19786571752780713,0.062256468880741433,0.08454209590338362,,,0.18675339429307153,,0.0004850797887970407,,,0.005129780155616313,,,,,3.0,,1.0,,,2.0
,,,0.07605636749759995,,0.23188784277823227,,,,,0.0015601045168776313,0.00981320450884088,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
0.06493506493498061,,0.22494277917273853,,,0.23664540467659587,,0.18859158719228114,0.027344554455391395,0.008658407050216945,,,0.03178447420918206,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0
,,0.25918571788595857,0.1573473760694376,,0.256676959381765,0.11355562013124489,0.19535753791469712,0.004184158415833299,,,,,0.0015214412608515072,0.0,,2.0,1.0,2.0,2.0,,2.0,
0.07792207792197672,,0.29017260283399476,0.13188651556827155,0.12600028660005722,,0.16214375212840682,0.22199425137610607,,0.002256185064172282,,0.0031400966183524315,,0.004126401520529014,1.0,3.0,,,2.0,2.0,2.0,2.0,2.0
,,0.19826744675463137,,0.08634460206226562,,,,,,,,0.0,0.0009051898302692202,,,2.0,,,0.0,0.0,0.0,0.0
,0.12962962722908097,,0.06626424095320468,0.08795439434305818,,0.08312632601842423,0.17856694413227936,,,0.0003981809653746802,,,0.0,,1.0,2.0,0.0,0.0,,0.0,,
0.15584415584395345,,0.2039760958313505,0.07701598829046075,,0.23680642568510135,0.10427075619365218,,,,,0.022115942028949894,0.007033519408980319,,,1.0,2.0,1.0,1.0,,1.0,,
0.051948051947984485,0.5740740634430729,0.2427698334611752,0.09699302967206744,,,0.11209172689390275,,,,,0.0016103059581294519,0.0023445064696601065,0.0014830666296430865,1.0,3.0,,,2.0,2.0,2.0,,
0.11688311688296509,,,0.07953630058092767,0.09247520936353773,0.24369514799015513,0.0997822126815028,,,,0.0,0.0019468599033785074,0.0,0.002257331247554165,,2.0,1.0,3.0,4.0,4.0,4.0,,3.0
,,,0.06844977968659827,,,0.09090355177668379,0.18213912011020433,,,,0.0016103059581294519,,,,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0
0.22077922077893405,,,,0.08817456034053356,0.23453995350655782,0.08802107256334733,,0.0066099009900859205,,0.003748975021451438,,,,1.0,1.0,,3.0,1.0,,,,1.0
0.025974025973992242,0.07407407270233199,0.23732218044264763,,,,,0.20404112016997814,0.003960396039596118,0.0011874658232485695,,,0.0030478584105581383,,1.0,2.0,2.0,,,,,2.0,2.0
0.051948051947984485,0.42592591803840896,,,,,0.08572758774753274,0.17928018347746524,0.00030693069306869913,0.0011411546561418753,,0.003003220611911428,,0.004137688176766785,,,,,1.0,1.0,,,1.0
0.19480519480494182,0.07407407270233199,,,,0.34405047670290667,0.21473142167903284,0.24798178890656736,0.00772277227721243,0.00195931860836014,,,0.0072679700559463295,0.007042873492368995,1.0,,1.0,,,2.0,2.0,,2.0
,,,,0.08806310473582657,0.24029341004576205,,,0.0,0.0018583840133840114,0.005624024934670625,0.0064412238325178076,0.21100558226940958,,1.0,1.0,,,4.0,,2.0,2.0,
,,0.22640000716430803,0.08468819932713874,,0.25694893604319025,,,0.0026970297029649563,,0.0007671170010890732,,0.0016270874899441139,,0.0,,,,2.0,2.0,2.0,,
,,,,0.13192774821787323,0.3369682585641026,,0.20440072946856885,0.006613861386125517,0.0011874658232485695,,0.0032206119162589038,0.004689012939320213,0.002257331247554165,1.0,2.0,2.0,2.0,,2.0,,,
0.18181818181794568,0.44444443621399193,0.19827128493195773,0.06422136140606395,,0.23003001215068586,0.08281386214705985,0.18765540716554613,,,,0.0,0.024945548837183532,0.0,,3.0,,,0.0,,,,1.0
0.20779220779193794,,,,,,,0.22929662642041035,,0.01365585696735855,,,0.0,0.006320527493151662,1.0,2.0,,,,,2.0,,
,0.092592590877915,,,,,0.14432706218320956,0.20596900184912129,0.0059524752475129655,5.877955825080419e-05,,,,,,,2.0,,,4.0,2.0,,
0.06493506493498061,,0.2664296378932162,,0.11550479231641779,,0.15747866652893652,,0.005130693069296771,,,0.0032367149758401985,0.004689012939320213,0.0034379154900249934,,,2.0,,2.0,2.0,2.0,2.0,2.0
,,,0.20720010423611504,0.14705166982998516,0.37358903649849184,0.22744245196613602,,,,,,0.011769422477693733,,,2.0,1.0,,,,2.0,2.0,2.0
,,0.23199351092123677,,0.10031224040584098,,,,7.920792079192236e-06,0.0011429358548767483,0.03182410749532719,,,,,5.0,1.0,3.0,,,1.0,3.0,
0.2987012987009108,,,,0.21736643034040223,,,,,,,0.012304347826067142,0.01763537766478332,,1.0,,,,2.0,,,,
0.06493506493498061,,,,0.11675605991802976,0.29798493709315405,,,,,,,,0.002257331247554165,,2.0,,2.0,2.0,2.0,2.0,2.0,
,,0.280146004265136,,0.12296847453507202,0.32272669457653813,0.19184344310159163,,,,0.003936817454269437,,,0.011512389362526241,,,1.0,,,4.0,,3.0,
,0.14814814540466398,,0.18983753020790214,0.15779038989138416,0.3677692771910795,0.2418985929748093,0.2654907471073101,,,,,0.00906386201170597,,0.0,,2.0,,2.0,,,2.0,2.0
,0.12962962722908097,,,,,0.08281386214705985,0.17856694413227936,0.0,0.0,0.0,,0.0,,1.0,2.0,,,,4.0,0.0,,0.0
,,,0.0666465675723623,,,,,,0.0006091699673265162,0.0015184867323610686,,,,1.0,,2.0,,,0.0,0.0,,
0.09090909090897284,,0.2674531518469086,0.11269409971105553,,0.27538651807592696,,0.1907603473089601,0.01980198019798059,,0.005624024934670625,,0.007033519408980319,0.011286656237770825,,,,2.0,2.0,,2.0,2.0,
,0.22222221810699597,,,0.17338319370260824,0.4168008508398574,0.30066992253973657,0.30506485352942,0.010891089108889324,0.008312260762739988,0.0,0.00837359098227315,0.02602402181322718,,1.0,1.0,2.0,2.0,2.0,,4.0,,
,0.22222221810699597,,,0.1429146354385213,,0.23030149638912015,,0.010297029702949908,,0.005061622441203562,0.005475040257640137,0.008205772643810371,0.01738145060616707,,,2.0,2.0,2.0,,2.0,2.0,2.0
0.012987012986996121,0.05555555452674899,,0.08098191366828983,0.09640141147811743,,0.11262916475264949,,0.0,0.0007718527851115702,,,0.00375121035145617,,0.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,
0.03896103896098836,0.092592590877915,0.23854016204754153,,,,,0.20890310622123326,0.003960396039596118,0.0011874658232485695,,0.00402576489532363,0.0,0.0033859968713312477,,,,,,,2.0,3.0,
,,,,0.09555972949774395,0.2539950800636317,0.10957795504877627,,0.0,,,,0.0035167597044901593,0.002257331247554165,,,,4.0,4.0,,,3.0,
0.14285714285695733,,,0.06496318917457874,0.08752943553496355,0.2394585364134269,0.0868009011456694,,,,0.007902879838199161,,0.0023445064696601065,0.05911273337970092,,,1.0,1.0,1.0,,,,
0.2467532467529263,,,,,,,0.17856694413227936,,,,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,
,,,,,0.23003001215068586,0.08757112458858261,0.17856694413227936,,,0.0,,0.0,,,,2.0,3.0,0.0,,,,1.0
0.18181818181794568,,,0.0858351791846116,0.09246367947339562,,0.11074032065025179,,0.027722772277172826,,,0.012681159420269435,0.030478584105581383,,1.0,1.0,2.0,2.0,,,2.0,2.0,
0.6363636363628099,,0.20602056495385102,0.07317845618025923,0.09055411004890838,0.23844911059540094,,0.18474692815912946,,,,0.01519323671495138,0.01696250430799087,0.01995480822837882,,1.0,1.0,,1.0,,1.0,1.0,1.0
0.06493506493498061,,0.27324752021724946,0.12025598764369798,,0.3033324583167982,0.1672806581736373,,,0.001484332279060712,,,0.010550279113470479,,,,2.0,,,2.0,,3.0,3.0
0.25974025973992243,0.35185184533607694,0.462396737036924,,0.1814585091411816,0.34410054205849244,0.12324043782418402,,,0.005941485246624217,,,0.3543463633179588,,1.0,5.0,1.0,2.0,,,2.0,,1.0
,0.44444443621399193,,,0.08894157255617723,,0.09082387348948587,,0.0047584158415747355,,,,,0.0038826097457931637,,,,,,1.0,,1.0,1.0
,0.11111110905349798,,,0.09726176089967334,,,,,0.0011874658232485695,0.0011248049869341248,0.0,,,,,,,4.0,,4.0,3.0,2.0
,,0.2428849787809656,,,0.28342944979488977,,0.21277766151436278,0.007326732673252818,,,0.0,0.004689012939320213,,0.0,,1.0,,2.0,,4.0,,
,0.092592590877915,,0.06422136140606395,0.08634460206226562,0.23003001215068586,0.08281386214705985,0.17856694413227936,,0.0,,,0.0,0.0,,2.0,,,0.0,,,,0.0
0.14285714285695733,0.20370369993141296,,,,0.2312342869201806,0.08756331299179851,0.1794211229887894,0.00200990099009503,0.0005284222913456135,0.0010010764383713712,,0.0,0.0035665833711355805,1.0,,,,,,1.0,,
0.051948051947984485,0.46296295438957497,,0.0890060173643915,,,,,,,0.0039053229146352817,0.0037359098228603284,0.004135709412480428,,,2.0,,1.0,,1.0,1.0,2.0,2.0
,,0.20555742488980522,,,,,0.194880051933908,,0.0096719091303596,,,0.04477538455756871,,1.0,1.0,2.0,,,,1.0,,
,0.33333332716049396,,0.06553382591959012,0.08634460206226562,,0.0834450391672159,,0.0027326732673213215,0.0,0.00045442121472138644,,,,1.0,2.0,1.0,3.0,,1.0,,3.0,1.0
,0.4999999907407409,0.19827128493195773,0.06431551646899082,,0.23017885509972452,,,,,0.00012372854856275374,0.0,,,,,,0.0,0.0,,,,0.0
0.40259740259687976,,,0.24154102355089982,0.18989180021654786,0.49002481617829485,,,0.016831683168283502,,,,0.01632948756118264,0.016929984356656238,,,,,,2.0,,2.0,2.0
,0.38888888168724295,0.48176801800299407,0.27009949051623594,,0.5322204391130418,0.43617300499561584,,0.016651485148481877,0.00504672974880642,,,,,,1.0,1.0,,2.0,2.0,2.0,,2.0
0.051948051947984485,0.037037036351165994,0.20310610897071202,0.06797234694327207,,,0.08832416251857078,0.1795065408744404,0.007831683168301323,0.0012610887042899808,0.002548808100392727,0.005858293075674946,,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,,
0.46753246753186034,,0.2128601969494002,,,,,,0.3791009900982592,0.004157317847193242,,0.025700483091746055,,0.2762973447006298,,2.0,2.0,0.0,1.0,,2.0,2.0,
0.20779220779193794,0.092592590877915,0.22728790551913614,0.07737168519485117,,,,,,0.0011874658232485695,0.0022496099738682496,0.0,,0.002979677246771498,1.0,,2.0,2.0,2.0,2.0,2.0,,2.0
,0.4999999907407409,,,,,0.1421632498740112,,,0.0010093459497612842,0.0019121684777880124,0.0032206119162589038,0.0035167597044901593,0.003611729996086664,1.0,,2.0,4.0,,,2.0,2.0,2.0
0.25974025973992243,,,,,,0.08446054674915016,,0.0026039603960344476,,0.0025544321253273975,,,,0.0,,,,,1.0,1.0,1.0,1.0
0.051948051947984485,0.37037036351166,,,,0.24655699196485337,0.1022772366943474,,0.0023207920792033252,0.0007077296306561475,0.001352015594294818,,,0.0010474016988651325,1.0,2.0,1.0,,,2.0,,,2.0
,0.12962962722908097,0.32573331576259373,0.1603536806544059,0.12476164697336278,,,0.22951871292310297,0.007516831683153432,0.00180554178424945,,0.004186795491136575,0.00508992354563209,,1.0,,,,,2.0,,2.0,2.0
0.532467532466841,,0.3004934616645401,0.14221979595918594,0.13250753697930467,0.3458758325052083,0.218818449116479,,,0.002034722688136424,,0.004632850241538433,,,,,2.0,,2.0,,,2.0,
0.27272727272691855,,0.20147104542968847,0.06619100923759488,,0.23003001215068586,0.08281386214705985,,,0.0,0.0,,,,0.0,2.0,2.0,1.0,2.0,,0.0,0.0,
0.2467532467529263,,0.20428570880234245,,,,0.09532647787584665,,,0.002088752383094234,0.014101680121193123,7.246376811582534e-05,,0.006345358136874758,1.0,2.0,,,,2.0,,,
0.12987012986996121,0.11111110905349798,0.3061778022848591,,,,0.148464083840074,0.21557338891172012,,0.0011874658232485695,0.001594973471472589,,0.004689012939320213,,0.0,2.0,2.0,2.0,2.0,,,2.0,
0.09090909090897284,,0.25828886378403565,0.09441565370709937,,,0.08281386214705985,,0.0034613861386070073,0.0005937329116242848,,,0.0,0.0,,,,2.0,2.0,2.0,2.0,,0.0
0.6363636363628099,0.12962962722908097,,0.11945519407819867,,0.2990471345022028,0.1521183488156805,,0.004667326732664025,,,0.009685990338148653,,0.00933857937113158,1.0,,2.0,2.0,2.0,2.0,,,
0.2467532467529263,,,0.07710443698593751,0.0884419439833528,0.23003001215068586,0.08281386214705985,,,,0.0,0.0,,0.0,,1.0,1.0,1.0,,1.0,1.0,,0.0
,0.07407407270233199,0.3476326761942839,0.15447136687458024,,0.3362321625252204,,,0.007920792079192236,,0.003374414960802375,0.004830917874388356,,0.011286656237770825,1.0,,,2.0,,,,2.0,2.0
,0.25925925445816195,,0.26728530030208814,,,,0.2733081920020899,,,0.004274258950349674,,,0.009108331583881055,1.0,1.0,,2.0,2.0,,,,
,,0.26479457435219267,0.11291855016409333,0.11383570345775156,,0.09572330699247943,0.18670983117138953,,,0.00033744149608023745,,,,0.0,2.0,2.0,6.0,,4.0,,,3.0
,0.12962962722908097,0.25857160951374314,0.08524361909228315,0.08688431072939354,,0.09441877032953312,0.20337144394647427,0.0032693069306865955,,,,,0.019410791397718265,1.0,,,,,,2.0,,1.0
,,0.19827128493195773,,0.08634460206226562,,,0.17856694413227936,0.0,0.0,,,,0.0,,2.0,,3.0,0.0,0.0,0.0,,0.0
