age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded
,,,,,-1.8,92893.0,-46.2,,5099.1,,0.0,,,0.0,,1.0,,,0.0
,,3.0,,0.0,,,,,5228.1,3.0,1.0,,,,0.0,,7.0,1.0,
,162.0,1.0,,0.0,,,-36.4,,5191.0,3.0,,,1.0,,,0.0,,,
,108.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4962.0,,,0.0,,,0.0,0.0,,,3.0,
32.0,,2.0,,0.0,,,-36.4,,5191.0,0.0,,,0.0,,,0.0,,4.0,
44.0,,1.0,999.0,0.0,1.4,,-36.1,4967.0,,,1.0,,1.0,,0.0,1.0,,,
27.0,689.0,1.0,,,1.4,93918.0,,,5228.1,0.0,,,1.0,,,,,,
,,2.0,999.0,0.0,,92893.0,,,5099.1,3.0,1.0,,1.0,,,1.0,,4.0,
41.0,440.0,,999.0,0.0,1.4,93918.0,-42.7,,5228.1,6.0,,,1.0,0.0,,,,,
50.0,,3.0,999.0,,,92893.0,-46.2,,,6.0,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0
60.0,55.0,15.0,999.0,0.0,1.4,,-42.7,,,,,4.0,,1.0,0.0,0.0,,2.0,
,,3.0,,,,93918.0,-42.7,4962.0,,,,,,0.0,,,0.0,0.0,0.0
,,9.0,,0.0,,,-36.1,4964.0,,10.0,1.0,1.0,1.0,,,,7.0,,0.0
32.0,159.0,1.0,,0.0,,93444.0,,,5228.1,1.0,0.0,1.0,1.0,,0.0,1.0,7.0,1.0,0.0
,,1.0,,0.0,1.4,,-36.1,4968.0,5228.1,,1.0,1.0,1.0,,,1.0,,1.0,0.0
,,,,,1.1,93994.0,-36.4,4864.0,,1.0,1.0,3.0,,,,0.0,,,0.0
32.0,215.0,,999.0,,-0.1,93.2,-42.0,,,0.0,2.0,,,,1.0,,2.0,1.0,1.0
,940.0,3.0,,0.0,,,,,,3.0,,4.0,,1.0,0.0,1.0,1.0,,
30.0,65.0,2.0,999.0,0.0,-1.8,,-46.2,,,5.0,0.0,,1.0,0.0,0.0,1.0,,,
,,3.0,,0.0,1.4,94465.0,-41.8,4.96,5228.1,5.0,,,,,0.0,0.0,,,
39.0,,8.0,999.0,,,,-42.7,4963.0,,,1.0,1.0,1.0,0.0,0.0,,0.0,,0.0
48.0,,,999.0,,,,-37.5,0.881,,5.0,,3.0,,,0.0,,,2.0,
46.0,,,,,1.4,93444.0,-36.1,4963.0,,,,1.0,,0.0,0.0,1.0,7.0,,
32.0,347.0,1.0,,,-1.8,92893.0,-46.2,1.25,5099.1,,,4.0,,0.0,0.0,1.0,,,0.0
43.0,,21.0,,,1.4,,-41.8,4962.0,5228.1,0.0,,,,0.0,,0.0,,3.0,0.0
36.0,,4.0,,0.0,-1.8,,-46.2,1281.0,5099.1,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0
48.0,288.0,1.0,999.0,1.0,-1.7,,-40.3,0.876,4991.6,,,,1.0,1.0,0.0,1.0,0.0,,1.0
,205.0,,999.0,,1.1,,-36.4,,,,2.0,,,0.0,,,,2.0,0.0
44.0,246.0,2.0,,,-1.8,,-46.2,1266.0,5099.1,,0.0,,,0.0,,1.0,1.0,,0.0
,207.0,,,0.0,,,-47.1,1365.0,5099.1,,,,1.0,0.0,0.0,,5.0,1.0,
,54.0,1.0,999.0,,-2.9,,-31.4,0.884,,,2.0,0.0,1.0,1.0,,1.0,7.0,,1.0
,,6.0,999.0,0.0,-0.1,93.2,,,5195.8,,,6.0,1.0,,0.0,1.0,2.0,,0.0
,95.0,,999.0,,1.4,93444.0,,4966.0,,,,,,,,,7.0,,
29.0,76.0,,999.0,0.0,1.4,94465.0,,,5228.1,0.0,,0.0,1.0,0.0,,0.0,4.0,,
48.0,,,,0.0,1.4,93918.0,-42.7,4962.0,,6.0,,,,0.0,,,,,
,,2.0,999.0,0.0,,,,4191.0,,,1.0,3.0,1.0,,0.0,,2.0,0.0,0.0
50.0,,,999.0,,1.4,93918.0,,4962.0,5228.1,,,,1.0,,0.0,,0.0,,0.0
29.0,105.0,,,,-1.8,93075.0,-47.1,,,5.0,0.0,0.0,,0.0,,,,,
,,4.0,999.0,,,,,0.84,4991.6,,0.0,4.0,1.0,0.0,,,0.0,,1.0
45.0,,1.0,999.0,0.0,1.1,,,4.86,5191.0,6.0,,6.0,0.0,1.0,0.0,,1.0,1.0,0.0
,272.0,,,0.0,-1.8,,-50.0,1687.0,5099.1,,,3.0,,,0.0,,3.0,2.0,0.0
40.0,,3.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,,,4.0,1.0,2.0,,,7.0,,0.0
40.0,,,999.0,0.0,,,,,,5.0,,6.0,1.0,1.0,,1.0,2.0,,0.0
57.0,,2.0,999.0,0.0,,93075.0,-47.1,1405.0,,,1.0,3.0,,0.0,0.0,,5.0,,
,231.0,,999.0,0.0,,,-42.7,4961.0,5228.1,,,0.0,,1.0,0.0,,,2.0,
,234.0,2.0,3.0,1.0,,,,0.715,,,1.0,,1.0,,0.0,,2.0,2.0,
,,2.0,,0.0,-1.8,92893.0,,,,,1.0,0.0,1.0,1.0,,1.0,,,
,,,999.0,0.0,,,,,,,,,,,,,8.0,1.0,
45.0,,5.0,,,,92893.0,,1266.0,5099.1,,,,1.0,,1.0,,,,
,328.0,,,0.0,1.4,,-41.8,4959.0,,,0.0,,0.0,1.0,1.0,0.0,,3.0,
37.0,177.0,1.0,999.0,,1.4,,,4961.0,,,,4.0,,0.0,1.0,,,,
34.0,578.0,,,0.0,1.1,,,,5191.0,,1.0,2.0,,0.0,,,1.0,,
,,12.0,,0.0,,,,4964.0,5228.1,,1.0,1.0,1.0,,,0.0,,3.0,
29.0,104.0,,999.0,,1.1,93994.0,,4857.0,5191.0,,,1.0,1.0,1.0,,0.0,,3.0,
32.0,68.0,1.0,,,,93444.0,,4963.0,,3.0,,4.0,0.0,1.0,0.0,,,1.0,0.0
32.0,,,,,,92893.0,,1313.0,,,,0.0,,,0.0,1.0,1.0,,0.0
28.0,462.0,1.0,,,,,-42.7,,5228.1,,,,,1.0,0.0,1.0,0.0,,0.0
50.0,20.0,19.0,,,,,,,,1.0,1.0,,,0.0,,,1.0,2.0,
,,1.0,,,,,-42.0,,5195.8,2.0,,1.0,1.0,,0.0,,,,1.0
31.0,,,999.0,,-1.8,,,,,3.0,1.0,3.0,,0.0,1.0,0.0,,,0.0
,,3.0,,,1.4,93918.0,,4963.0,5228.1,,,,1.0,2.0,2.0,1.0,,,0.0
,,,999.0,,,,-42.7,,5228.1,,1.0,,0.0,,,1.0,0.0,,0.0
32.0,,1.0,999.0,1.0,,92893.0,,1327.0,5099.1,5.0,,,0.0,1.0,0.0,1.0,,1.0,1.0
,,,999.0,,-0.1,,-42.0,4076.0,,,0.0,2.0,1.0,1.0,0.0,,,1.0,
,207.0,,6.0,1.0,-1.1,,-50.8,1.05,,1.0,,3.0,1.0,,,,2.0,,2.0
,183.0,,,0.0,,93444.0,-36.1,,5228.1,3.0,,4.0,,,0.0,,,,
53.0,108.0,,,,1.4,,,,5228.1,,1.0,2.0,1.0,,0.0,,,,0.0
52.0,211.0,,,,,,,0.797,,,,,,,,1.0,6.0,0.0,
,535.0,1.0,,0.0,1.4,93444.0,-36.1,,5228.1,1.0,1.0,,,1.0,,1.0,7.0,1.0,0.0
25.0,,4.0,999.0,,,93075.0,,,5099.1,3.0,0.0,,1.0,1.0,1.0,1.0,5.0,,0.0
44.0,605.0,,999.0,0.0,1.4,,,4957.0,,,1.0,,,,0.0,1.0,0.0,,0.0
25.0,149.0,,999.0,0.0,,,-41.8,4962.0,,3.0,1.0,4.0,,0.0,,,,,0.0
,67.0,2.0,,0.0,-2.9,92469.0,-33.6,1059.0,5076.2,7.0,,2.0,1.0,,,,0.0,,0.0
,,,,,,,,,4963.6,3.0,1.0,,,1.0,0.0,,9.0,1.0,2.0
57.0,,3.0,,0.0,,93994.0,,4857.0,5191.0,1.0,,,1.0,,,0.0,1.0,,0.0
33.0,,,999.0,0.0,,93994.0,-36.4,,5191.0,,,,1.0,,0.0,0.0,,0.0,0.0
,563.0,,,,,92893.0,,,5099.1,,1.0,,,,,,,,
21.0,,,,,1.4,93918.0,-42.7,4963.0,,0.0,1.0,,1.0,1.0,,,0.0,3.0,0.0
,185.0,,,0.0,1.4,93444.0,-36.1,,,,0.0,,1.0,1.0,,,7.0,,
35.0,378.0,4.0,999.0,0.0,,,,1811.0,,,,,1.0,,0.0,1.0,3.0,0.0,0.0
50.0,353.0,1.0,,,1.1,93994.0,,4857.0,5191.0,0.0,,0.0,,0.0,,0.0,,0.0,
47.0,150.0,2.0,999.0,,,94465.0,-41.8,,5228.1,,,6.0,,,1.0,,4.0,4.0,
34.0,344.0,1.0,999.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,1.0,,1.0,1.0
,147.0,1.0,,0.0,-0.1,,,4191.0,5195.8,1.0,1.0,3.0,,,,,,0.0,0.0
,,1.0,999.0,0.0,,,,,,3.0,1.0,2.0,0.0,1.0,0.0,,1.0,,0.0
,,,,0.0,,92649.0,-30.1,0.714,,,1.0,1.0,,0.0,,1.0,,0.0,0.0
31.0,,,3.0,1.0,,94199.0,-37.5,,4963.6,3.0,,,1.0,,,,6.0,,
,319.0,2.0,999.0,1.0,,,-42.0,,,1.0,,,0.0,1.0,0.0,1.0,,,1.0
27.0,,3.0,999.0,0.0,-1.8,,-46.2,1281.0,,1.0,1.0,3.0,,0.0,,,1.0,3.0,0.0
,58.0,,999.0,0.0,,,-41.8,,5228.1,2.0,,,,0.0,0.0,0.0,4.0,,0.0
,,2.0,999.0,,,93444.0,-36.1,,5228.1,1.0,1.0,1.0,,0.0,,1.0,,4.0,
33.0,,,,0.0,,,-36.1,,5228.1,,,3.0,,0.0,1.0,1.0,7.0,,0.0
29.0,,,,0.0,,93.2,,,,5.0,1.0,3.0,1.0,0.0,,1.0,2.0,1.0,
,494.0,,999.0,,1.4,,-42.7,,,,,,,,1.0,1.0,,0.0,
,,,999.0,,-1.8,,,1405.0,5099.1,0.0,1.0,,1.0,,,1.0,5.0,4.0,0.0
,211.0,,999.0,0.0,1.4,,,,5228.1,0.0,0.0,0.0,,,0.0,1.0,0.0,,0.0
,140.0,1.0,999.0,,1.4,,-41.8,4961.0,5228.1,,,0.0,1.0,,,0.0,4.0,,0.0
40.0,,,999.0,0.0,,,,4.12,5195.8,,0.0,,1.0,1.0,0.0,1.0,2.0,,
,,,999.0,,,,,0.982,4963.6,3.0,,,,0.0,,,9.0,,
,,1.0,,0.0,,93994.0,-36.4,,5191.0,3.0,1.0,4.0,1.0,1.0,,0.0,,,0.0
25.0,,1.0,999.0,0.0,-1.8,92893.0,,1299.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,
,,,,,-1.8,,-46.2,,5099.1,,,3.0,0.0,,,0.0,1.0,,0.0
26.0,181.0,,7.0,1.0,,,,,5017.5,4.0,0.0,1.0,,,,1.0,2.0,4.0,
56.0,,,,,,,-36.1,,5228.1,,,4.0,1.0,1.0,0.0,1.0,,3.0,0.0
,,,999.0,1.0,,92893.0,,,5099.1,,,0.0,1.0,1.0,0.0,0.0,,,1.0
,136.0,,999.0,,1.4,93918.0,-42.7,4962.0,5228.1,,,4.0,1.0,,0.0,,,,
26.0,212.0,1.0,,,-1.8,,-50.0,1799.0,,11.0,,0.0,1.0,,,,3.0,2.0,
39.0,195.0,3.0,999.0,,,93.2,,4076.0,,9.0,,4.0,,0.0,,1.0,2.0,,1.0
,151.0,,999.0,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,1.0,1.0,1.0,,0.0,,0.0,,,
,60.0,,,0.0,,93.2,,,5195.8,,,3.0,,0.0,0.0,,2.0,,0.0
44.0,49.0,,999.0,,1.1,93994.0,,,,0.0,,2.0,,,0.0,,,,0.0
,,,999.0,,,94465.0,-41.8,,,10.0,1.0,3.0,1.0,0.0,0.0,,4.0,,
,216.0,,999.0,0.0,1.4,,-41.8,,5228.1,,1.0,,,,0.0,,4.0,,
53.0,,33.0,999.0,,1.4,93918.0,,4968.0,5228.1,,1.0,,,0.0,0.0,,,,
47.0,,,999.0,0.0,-1.8,93075.0,,,,,1.0,0.0,,,,,,1.0,0.0
,,,,,,,,4856.0,5191.0,,1.0,3.0,,,0.0,,1.0,2.0,
27.0,,,,0.0,,93994.0,,,,3.0,,4.0,1.0,0.0,,,1.0,,
23.0,1473.0,,999.0,,,93918.0,-42.7,4957.0,,,0.0,,,,,1.0,,3.0,0.0
54.0,238.0,1.0,999.0,0.0,,93.2,-42.0,,,1.0,1.0,,1.0,,,,,,0.0
44.0,,2.0,,,1.1,,,4864.0,5191.0,0.0,,,1.0,0.0,0.0,0.0,1.0,,0.0
37.0,,,999.0,0.0,,,-36.1,4968.0,5228.1,,,,,,,1.0,,,
35.0,,,999.0,,,92893.0,,1291.0,5099.1,,,0.0,1.0,0.0,1.0,1.0,1.0,,1.0
,11.0,7.0,,0.0,,93.2,,4021.0,,,1.0,,,,0.0,,,4.0,
24.0,,,,0.0,,93075.0,-47.1,1.41,5099.1,0.0,1.0,4.0,,1.0,,,5.0,1.0,
,,,,,-0.1,93.2,-42.0,4153.0,,2.0,1.0,3.0,,,,1.0,,,
,,,999.0,,1.4,,,,5228.1,5.0,1.0,3.0,1.0,0.0,,0.0,,1.0,0.0
31.0,,3.0,,,,,-46.2,1354.0,5099.1,5.0,1.0,3.0,,1.0,,0.0,1.0,0.0,
40.0,129.0,,,,,,,,5191.0,,1.0,,1.0,,,,,,
54.0,,,,0.0,1.1,,,4857.0,,,2.0,3.0,,,,,,,0.0
47.0,103.0,1.0,999.0,0.0,-0.1,,,,,1.0,,1.0,,1.0,0.0,1.0,,,0.0
,1318.0,3.0,,,1.4,94465.0,,4961.0,5228.1,,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0
,93.0,,,0.0,,,,4.96,5228.1,,,1.0,,,1.0,1.0,,0.0,0.0
,691.0,2.0,999.0,0.0,-1.1,94199.0,,0.886,4963.6,,,1.0,1.0,0.0,,,6.0,,
45.0,170.0,,,0.0,1.1,,-36.4,,5191.0,0.0,1.0,,0.0,,,0.0,,,0.0
39.0,157.0,,,0.0,-1.8,92893.0,-46.2,1281.0,,,,1.0,1.0,,0.0,,,,
42.0,,,,,-1.8,,-46.2,,,,,,1.0,,0.0,1.0,,1.0,0.0
,225.0,,,,,,,4.86,,,,,,1.0,,,1.0,1.0,0.0
36.0,,1.0,999.0,2.0,,,,,4963.6,,1.0,,1.0,,0.0,,6.0,2.0,
,,,,0.0,,93.2,,,,2.0,,,1.0,0.0,0.0,1.0,2.0,3.0,0.0
26.0,530.0,3.0,999.0,,,93918.0,-42.7,,,,1.0,,,0.0,,,,,0.0
,,1.0,999.0,,,,-42.0,,,1.0,0.0,1.0,1.0,0.0,0.0,,2.0,,
32.0,129.0,1.0,999.0,0.0,1.1,,,4855.0,,1.0,1.0,,,1.0,0.0,,1.0,4.0,
,,2.0,999.0,,1.4,94465.0,,,,,,1.0,0.0,,0.0,0.0,4.0,1.0,
,41.0,2.0,,0.0,1.4,93918.0,-42.7,,,3.0,,4.0,,0.0,,1.0,,,0.0
,,,999.0,,,93075.0,-47.1,1.41,5099.1,,,0.0,1.0,0.0,,,,,
56.0,,,,0.0,-0.1,,,,5195.8,3.0,,4.0,1.0,,0.0,,2.0,,
24.0,,,,0.0,,,,4963.0,5228.1,,,0.0,,,,0.0,,,
,601.0,,,0.0,1.4,93918.0,-42.7,,5228.1,0.0,,0.0,1.0,0.0,0.0,1.0,,3.0,
32.0,224.0,,,0.0,,93444.0,,4963.0,,,,1.0,,,,,,2.0,
,,,,,,,-46.2,,5099.1,4.0,,3.0,,1.0,0.0,1.0,,0.0,
,,,,0.0,,,,4857.0,,5.0,,3.0,,,0.0,0.0,1.0,2.0,0.0
58.0,314.0,,,,1.1,,-36.4,4857.0,5191.0,,2.0,,,,0.0,0.0,1.0,,
,,,999.0,,-0.1,93.2,,,5195.8,2.0,,5.0,1.0,1.0,,,,,0.0
,401.0,,,0.0,1.4,,-36.1,4968.0,5228.1,,,3.0,1.0,,,,7.0,,
,,,999.0,,,,-36.4,,,5.0,,,0.0,1.0,,,1.0,2.0,0.0
,,4.0,,0.0,-1.8,92893.0,-46.2,,,,1.0,1.0,1.0,,,,,0.0,0.0
,134.0,,999.0,1.0,,92893.0,,1354.0,,,,3.0,,,,1.0,,0.0,
,218.0,,,,1.1,,-36.4,,5191.0,,,1.0,0.0,,,,1.0,0.0,0.0
,,1.0,,,-3.4,,-26.9,,5017.5,3.0,,,1.0,,,,,2.0,
36.0,,2.0,999.0,,1.1,,,4856.0,,3.0,1.0,,1.0,0.0,0.0,0.0,,,
60.0,968.0,1.0,,2.0,-1.8,93075.0,-47.1,1365.0,5099.1,,2.0,4.0,1.0,0.0,0.0,1.0,5.0,,
,90.0,,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,7.0,1.0,,1.0,,0.0,,,,0.0
,697.0,,999.0,,-0.1,,-42.0,,5195.8,,2.0,1.0,0.0,,,1.0,,,1.0
,206.0,4.0,999.0,0.0,,93994.0,-36.4,4859.0,,,1.0,3.0,,1.0,,,1.0,,0.0
,,3.0,,,,,-42.0,4021.0,5195.8,1.0,,1.0,1.0,0.0,,,2.0,4.0,2.0
,149.0,3.0,999.0,,,,-36.1,,5228.1,,,1.0,,,,1.0,7.0,,0.0
,,2.0,,0.0,1.1,,,4856.0,,0.0,0.0,0.0,,1.0,,0.0,1.0,3.0,0.0
57.0,506.0,2.0,,0.0,,93994.0,,4857.0,,1.0,,1.0,0.0,0.0,0.0,0.0,,,
,338.0,,999.0,0.0,,,-42.7,,,2.0,,1.0,1.0,,0.0,1.0,0.0,,0.0
,158.0,,999.0,0.0,1.4,93918.0,,4963.0,5228.1,0.0,,6.0,1.0,0.0,,,,3.0,0.0
,,,,,,,-42.7,4962.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,,,,2.0,-1.8,92893.0,-46.2,1264.0,,,,3.0,1.0,0.0,0.0,,,,1.0
50.0,46.0,4.0,999.0,,,93.2,,,5195.8,,1.0,3.0,1.0,1.0,0.0,,,2.0,0.0
,425.0,,,0.0,,,,0.873,5076.2,4.0,0.0,3.0,1.0,,,1.0,7.0,,0.0
39.0,,1.0,999.0,,-1.8,92893.0,,,,9.0,,6.0,1.0,,0.0,,1.0,,
54.0,,1.0,999.0,0.0,1.1,93994.0,,,,,,,0.0,0.0,,0.0,,,
,,2.0,999.0,0.0,,92893.0,,,,3.0,0.0,,,1.0,0.0,,,,0.0
,,,999.0,0.0,,,,4857.0,,,1.0,0.0,,1.0,0.0,0.0,,,
43.0,,2.0,999.0,,,93918.0,,,5228.1,5.0,1.0,,0.0,,,,0.0,,0.0
44.0,66.0,31.0,999.0,,,93918.0,,,,,,,1.0,1.0,0.0,,0.0,,
,136.0,6.0,999.0,,,,-36.1,4964.0,5228.1,,,,1.0,1.0,0.0,1.0,,,0.0
36.0,,4.0,999.0,,,92893.0,-46.2,1354.0,5099.1,9.0,,1.0,1.0,,,0.0,,0.0,
,281.0,3.0,999.0,,1.4,,,4962.0,5228.1,,0.0,1.0,1.0,,,,0.0,1.0,
,91.0,1.0,999.0,,,93918.0,,,5228.1,,,6.0,,,0.0,,0.0,,
,,3.0,,,,,,4.96,,0.0,1.0,,,,,,,,
,,1.0,999.0,0.0,,93.2,,,,6.0,,,,0.0,0.0,1.0,,3.0,
,,,999.0,,1.4,,-41.8,4865.0,,,,,0.0,1.0,,0.0,,,
41.0,,5.0,,1.0,-0.1,,,,5195.8,,,1.0,1.0,0.0,,1.0,2.0,2.0,1.0
45.0,427.0,1.0,,,,93994.0,,4856.0,,,1.0,0.0,1.0,1.0,,0.0,,,0.0
,250.0,,999.0,0.0,-1.8,92893.0,-46.2,1244.0,,,0.0,,1.0,0.0,,,1.0,,
36.0,,2.0,,,1.4,,-41.8,4961.0,5228.1,,0.0,3.0,1.0,2.0,,,4.0,0.0,0.0
39.0,,,,0.0,-1.8,92893.0,-46.2,1313.0,,,,,0.0,1.0,,,,4.0,
,71.0,,,,,93.2,-42.0,,,,0.0,3.0,1.0,1.0,,1.0,,,
,107.0,5.0,999.0,,1.4,,,,5228.1,1.0,,1.0,1.0,,0.0,1.0,0.0,,0.0
36.0,,2.0,999.0,0.0,-3.4,,,0.742,,,1.0,,,,0.0,,9.0,3.0,
55.0,248.0,2.0,,,-1.8,93075.0,,,,0.0,,2.0,1.0,0.0,0.0,,5.0,4.0,0.0
,,,999.0,,,94465.0,,,5228.1,,1.0,,0.0,,,,4.0,,0.0
,61.0,,999.0,,-3.4,92379.0,,,,,1.0,,1.0,0.0,,0.0,6.0,,0.0
58.0,467.0,,,,,,,,,,,,,1.0,,,1.0,,0.0
,149.0,4.0,999.0,,,93918.0,-42.7,,,,0.0,,,,0.0,1.0,0.0,0.0,
,99.0,,999.0,0.0,-0.1,,-42.0,,,0.0,1.0,,,,,,2.0,,0.0
46.0,417.0,2.0,999.0,2.0,,,-47.1,1445.0,,5.0,1.0,,1.0,0.0,,,5.0,,1.0
,,3.0,,,,,-41.8,4865.0,5228.1,,1.0,,0.0,,0.0,0.0,4.0,0.0,0.0
,216.0,,,1.0,-1.8,,,0.635,5008.7,1.0,2.0,,,,,,5.0,,1.0
,,2.0,999.0,0.0,1.4,,,4966.0,,3.0,,4.0,,1.0,0.0,1.0,,2.0,
59.0,259.0,3.0,,,,92201.0,-31.4,,5076.2,1.0,,1.0,1.0,,0.0,1.0,7.0,,
29.0,289.0,2.0,,0.0,,92201.0,-31.4,,,1.0,0.0,,,1.0,,1.0,7.0,4.0,
34.0,,4.0,,0.0,-0.1,,,,5195.8,0.0,,,,0.0,1.0,0.0,,,0.0
,,4.0,999.0,,,,-42.7,,5228.1,0.0,1.0,2.0,0.0,,0.0,,,,
30.0,169.0,2.0,,0.0,1.4,,-41.8,,,0.0,0.0,6.0,,0.0,0.0,,4.0,,0.0
38.0,,1.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,,0.0,1.0,0.0,,,0.0,4.0,,
,212.0,1.0,,,-1.8,92893.0,-46.2,,5099.1,,0.0,,,,,1.0,1.0,0.0,0.0
26.0,,1.0,999.0,0.0,-2.9,,,1044.0,,10.0,,,,0.0,0.0,,,,0.0
79.0,86.0,2.0,999.0,0.0,-2.9,,-31.4,,,7.0,,5.0,,,0.0,,7.0,,
,54.0,,,0.0,1.4,93444.0,-36.1,4964.0,5228.1,,0.0,,1.0,,0.0,,7.0,,
,326.0,,,,-1.7,94055.0,-39.8,0.702,4991.6,6.0,,,,,0.0,1.0,4.0,2.0,1.0
,197.0,1.0,999.0,1.0,-1.8,92893.0,,1.25,,,,,,,0.0,,1.0,,
,101.0,1.0,999.0,0.0,,,,4963.0,,,1.0,3.0,0.0,,0.0,,,0.0,
57.0,,5.0,,0.0,,,,4855.0,5191.0,0.0,2.0,,,1.0,,,1.0,,0.0
52.0,202.0,,,0.0,,92649.0,,,,3.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
,248.0,,999.0,0.0,,93994.0,,,,,,0.0,,,,0.0,,0.0,0.0
,,,999.0,0.0,,,,,5228.1,0.0,,0.0,1.0,,,0.0,4.0,4.0,
,34.0,4.0,999.0,,,94465.0,-41.8,4959.0,5228.1,,1.0,0.0,,0.0,,,,4.0,0.0
,,2.0,999.0,,-1.8,92893.0,,1299.0,,,,0.0,,,0.0,,,,
37.0,,2.0,999.0,,,93994.0,-36.4,,,,0.0,1.0,,,,0.0,1.0,3.0,0.0
,85.0,,,0.0,,93918.0,-42.7,,5228.1,0.0,1.0,,,,0.0,1.0,,3.0,0.0
,402.0,2.0,999.0,,,,,,,2.0,0.0,,1.0,1.0,1.0,1.0,,3.0,
33.0,,1.0,999.0,,,93918.0,-42.7,4958.0,,,0.0,4.0,0.0,,,,,,
,618.0,2.0,,,,93994.0,-36.4,,,0.0,2.0,,,,,,,4.0,0.0
53.0,63.0,2.0,999.0,,,,-46.2,1299.0,,,1.0,,0.0,,,1.0,1.0,0.0,1.0
54.0,160.0,1.0,,,,,,4857.0,,,1.0,,1.0,1.0,0.0,0.0,,0.0,0.0
29.0,79.0,,999.0,0.0,1.4,,-36.1,4966.0,5228.1,,0.0,1.0,1.0,0.0,0.0,1.0,,,
,400.0,,,0.0,1.4,93918.0,-42.7,4963.0,,,,3.0,,1.0,1.0,,0.0,,
45.0,,5.0,,0.0,-0.1,93.2,,,,8.0,1.0,,,1.0,0.0,1.0,,,0.0
57.0,229.0,2.0,3.0,2.0,-1.1,94601.0,,,4963.6,,1.0,,,,,,9.0,,
19.0,,,999.0,,,,-47.1,,,,0.0,5.0,,0.0,0.0,0.0,,2.0,0.0
,,,999.0,0.0,,,,,5228.1,0.0,1.0,2.0,,0.0,,1.0,7.0,,0.0
56.0,105.0,,,0.0,,93.2,,4153.0,,,1.0,,0.0,,,1.0,,,0.0
55.0,,,,0.0,-1.8,,,1372.0,5099.1,5.0,,,,0.0,0.0,0.0,,3.0,0.0
37.0,,,,,1.4,94465.0,-41.8,4864.0,,0.0,,6.0,,,0.0,,,2.0,
,157.0,3.0,999.0,,1.4,,-36.1,,5228.1,,1.0,6.0,1.0,,1.0,1.0,,0.0,
22.0,270.0,,,1.0,,92431.0,,0.73,5017.5,4.0,,,1.0,,0.0,,9.0,,2.0
29.0,,,999.0,,-0.1,93.2,,,,,2.0,,,0.0,0.0,1.0,,,
33.0,169.0,,999.0,0.0,-1.8,92893.0,-46.2,1344.0,5099.1,1.0,,,,0.0,,1.0,1.0,,0.0
39.0,42.0,1.0,,,,93.2,,,,,,1.0,1.0,0.0,1.0,1.0,2.0,1.0,
32.0,293.0,,999.0,,-1.8,,,,,,0.0,,,0.0,0.0,,,,1.0
40.0,,,,0.0,-2.9,92963.0,,1215.0,5076.2,,1.0,1.0,1.0,,,1.0,,,
,,,,0.0,,93444.0,-36.1,,,,,,0.0,1.0,0.0,,7.0,,
48.0,89.0,,,0.0,1.4,,-36.1,4964.0,5228.1,0.0,,,,,0.0,,,3.0,0.0
,60.0,,999.0,,1.4,,,4967.0,,9.0,,1.0,,,,0.0,,,0.0
,,1.0,999.0,,1.1,93994.0,,,5191.0,0.0,1.0,,1.0,,,0.0,1.0,,0.0
,,2.0,,0.0,,,-42.7,,5228.1,2.0,,2.0,0.0,,0.0,,0.0,,
,180.0,2.0,,,-1.8,92843.0,,,5099.1,,0.0,,,,,,,,0.0
41.0,707.0,,,,,,-41.8,,5228.1,5.0,,,1.0,,2.0,0.0,4.0,3.0,
34.0,,,999.0,0.0,1.4,,,,,3.0,1.0,,,0.0,0.0,1.0,,1.0,0.0
55.0,,,,0.0,,92893.0,-46.2,1244.0,5099.1,1.0,,,,,0.0,,1.0,,
,,1.0,,0.0,1.1,,-36.4,4856.0,5191.0,3.0,2.0,,,,,0.0,1.0,,0.0
,148.0,1.0,999.0,2.0,-2.9,,-31.4,0.859,,,1.0,1.0,,0.0,0.0,1.0,7.0,2.0,1.0
,354.0,,,,,,,4963.0,5228.1,,,4.0,,,,1.0,,3.0,
31.0,,,999.0,0.0,,93918.0,,,5228.1,,1.0,,,1.0,0.0,1.0,0.0,0.0,
,,,999.0,0.0,-1.8,,,,,,,,1.0,,,1.0,,4.0,0.0
48.0,301.0,1.0,,,,92431.0,,0.74,,,,1.0,1.0,1.0,0.0,1.0,,3.0,
43.0,193.0,,999.0,,,94465.0,-41.8,,5228.1,1.0,,,,,,,,1.0,0.0
