age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded
24.0,,1.0,999.0,0.0,-2.9,92963.0,-40.8,,5076.2,4.0,2.0,,1.0,0.0,0.0,1.0,4.0,1.0,
56.0,1573.0,,999.0,1.0,,,,0.742,5017.5,0.0,,0.0,,0.0,,1.0,,,
30.0,,,,,,,-36.1,,5228.1,0.0,2.0,1.0,,,0.0,1.0,5.0,0.0,0.0
34.0,,1.0,999.0,0.0,,92963.0,-40.8,1.26,,1.0,2.0,,1.0,1.0,0.0,1.0,4.0,0.0,
,,1.0,,0.0,1.4,,-36.1,,5228.1,,0.0,,1.0,,0.0,1.0,,,0.0
,211.0,2.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,4.0,,4.0,0.0,1.0,0.0,1.0,,4.0,
46.0,90.0,,999.0,,,93918.0,-42.7,,5228.1,,1.0,,1.0,0.0,0.0,,0.0,4.0,0.0
,749.0,2.0,999.0,0.0,,,,,5195.8,4.0,0.0,4.0,1.0,1.0,,,,3.0,0.0
51.0,,2.0,,,1.1,93994.0,-36.4,4859.0,,3.0,,0.0,,,0.0,0.0,1.0,3.0,
30.0,,,999.0,0.0,,93918.0,-42.7,4962.0,5228.1,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,,
31.0,,10.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,,,2.0,3.0,,1.0,,1.0,5.0,0.0,0.0
37.0,,1.0,999.0,0.0,1.4,93444.0,,4963.0,5228.1,4.0,,,,,0.0,1.0,5.0,3.0,0.0
64.0,78.0,1.0,3.0,3.0,-1.1,,-50.8,1048.0,4963.6,11.0,0.0,6.0,,1.0,,1.0,3.0,0.0,2.0
50.0,219.0,4.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0
39.0,320.0,3.0,,0.0,,93994.0,-36.4,4857.0,5191.0,4.0,0.0,1.0,1.0,,,,1.0,,0.0
58.0,,1.0,999.0,0.0,,,-42.7,4961.0,5228.1,0.0,,4.0,0.0,0.0,0.0,,0.0,,
45.0,173.0,,999.0,0.0,,,,0.876,,,1.0,1.0,1.0,1.0,,,6.0,4.0,0.0
33.0,,3.0,,0.0,1.4,93444.0,-36.1,4963.0,,,2.0,1.0,1.0,,,1.0,,3.0,
50.0,,11.0,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,0.0,,1.0,1.0,1.0,0.0,1.0,5.0,,0.0
,,,999.0,,1.4,93918.0,,4958.0,5228.1,,,4.0,1.0,0.0,0.0,1.0,,,0.0
54.0,335.0,1.0,,,,92893.0,-46.2,1344.0,5099.1,,1.0,,1.0,0.0,0.0,1.0,,,
,91.0,1.0,999.0,,-1.8,92893.0,-46.2,1266.0,5099.1,,0.0,0.0,1.0,1.0,,1.0,1.0,2.0,0.0
,259.0,1.0,,,-0.1,93.2,-42.0,4076.0,5195.8,9.0,0.0,,,0.0,0.0,1.0,3.0,2.0,0.0
38.0,1476.0,4.0,999.0,,-0.1,93.2,-42.0,4076.0,,,2.0,,1.0,0.0,1.0,1.0,,2.0,
41.0,351.0,,999.0,0.0,1.4,93918.0,-42.7,4961.0,,,,6.0,1.0,0.0,0.0,0.0,,,0.0
36.0,125.0,,,1.0,,92893.0,-46.2,1334.0,5099.1,0.0,2.0,5.0,1.0,,0.0,0.0,,4.0,1.0
,54.0,,999.0,0.0,,93444.0,,,,7.0,,1.0,1.0,0.0,,,5.0,3.0,0.0
32.0,,2.0,999.0,0.0,1.4,93444.0,,,,,0.0,,,,1.0,1.0,5.0,,0.0
29.0,,5.0,999.0,0.0,1.1,,-36.4,4857.0,,,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0
33.0,134.0,,,,1.4,93444.0,-36.1,4964.0,5228.1,,2.0,1.0,1.0,0.0,0.0,,,4.0,0.0
,333.0,,999.0,,-0.1,93.2,,4153.0,5195.8,4.0,0.0,,1.0,0.0,0.0,1.0,3.0,,0.0
37.0,,1.0,999.0,,-1.8,92893.0,-46.2,1327.0,5099.1,,2.0,,0.0,1.0,0.0,0.0,,2.0,1.0
38.0,,1.0,,0.0,,92843.0,,,5099.1,4.0,0.0,1.0,1.0,0.0,0.0,,8.0,1.0,0.0
36.0,69.0,,,,1.4,,,,,0.0,2.0,1.0,1.0,1.0,,1.0,5.0,3.0,0.0
40.0,777.0,2.0,,,-1.8,,-46.2,,,3.0,0.0,0.0,0.0,,1.0,,,,0.0
,359.0,2.0,999.0,,-2.9,,-33.6,,5076.2,4.0,2.0,1.0,,0.0,0.0,1.0,0.0,2.0,0.0
47.0,655.0,4.0,999.0,0.0,,,-41.8,,5228.1,,,,1.0,0.0,0.0,0.0,4.0,0.0,0.0
33.0,,1.0,999.0,0.0,,93918.0,-42.7,,5228.1,4.0,0.0,3.0,1.0,0.0,,,0.0,,0.0
,,,999.0,0.0,1.4,93918.0,,4962.0,5228.1,,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
57.0,135.0,,999.0,,1.4,93918.0,-42.7,4962.0,5228.1,,0.0,2.0,0.0,1.0,0.0,,,2.0,
51.0,231.0,1.0,999.0,,-1.8,92893.0,-46.2,1299.0,5099.1,10.0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0
46.0,,11.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,,0.0,,,,0.0,,,0.0,
,100.0,2.0,999.0,0.0,,93994.0,-36.4,4857.0,,,0.0,,,1.0,0.0,0.0,1.0,4.0,0.0
42.0,84.0,4.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,0.0,0.0,1.0,,0.0,0.0,1.0,5.0,1.0,0.0
31.0,400.0,,,,1.4,93918.0,,4959.0,,0.0,2.0,1.0,1.0,,,0.0,0.0,,0.0
45.0,569.0,4.0,999.0,0.0,-3.4,92379.0,-29.8,0.797,5017.5,1.0,2.0,,,1.0,0.0,0.0,6.0,0.0,0.0
39.0,502.0,1.0,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,,5.0,0.0,,,0.0,,,0.0
47.0,,3.0,999.0,0.0,,93994.0,-36.4,4855.0,5191.0,4.0,,3.0,,0.0,0.0,0.0,1.0,,0.0
,91.0,1.0,999.0,,1.4,93444.0,,,5228.1,4.0,0.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0
,185.0,1.0,999.0,0.0,1.1,93994.0,,4857.0,,3.0,0.0,2.0,0.0,,0.0,0.0,,4.0,0.0
32.0,,,999.0,0.0,1.1,,,4856.0,,4.0,0.0,6.0,0.0,,,0.0,,1.0,0.0
,185.0,4.0,999.0,0.0,1.4,,-42.7,4962.0,,3.0,2.0,6.0,1.0,1.0,0.0,0.0,,,0.0
58.0,86.0,2.0,999.0,0.0,1.4,93918.0,,4.96,5228.1,3.0,0.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0
48.0,179.0,3.0,,,1.4,,-36.1,4967.0,,0.0,1.0,1.0,1.0,0.0,,1.0,5.0,4.0,0.0
53.0,94.0,3.0,999.0,0.0,,93444.0,-36.1,4964.0,,,,,,0.0,0.0,,5.0,4.0,
30.0,209.0,1.0,,0.0,-0.1,93.2,,,,5.0,,,,0.0,0.0,,3.0,,
50.0,,,,0.0,1.1,93994.0,-36.4,4856.0,5191.0,4.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0
27.0,340.0,,999.0,0.0,,,-42.7,4963.0,5228.1,0.0,2.0,,1.0,,,1.0,0.0,2.0,0.0
32.0,196.0,3.0,,1.0,,93.2,,4.12,5195.8,,0.0,3.0,1.0,,1.0,0.0,,4.0,1.0
37.0,77.0,2.0,,0.0,,93918.0,,4961.0,5228.1,0.0,2.0,1.0,0.0,0.0,,1.0,,1.0,0.0
30.0,347.0,5.0,999.0,0.0,1.4,93918.0,,,5228.1,3.0,0.0,2.0,1.0,0.0,0.0,,0.0,2.0,
35.0,266.0,,,0.0,1.1,93994.0,-36.4,4857.0,,4.0,0.0,,0.0,,0.0,,,4.0,0.0
47.0,127.0,1.0,999.0,,1.1,93994.0,,4856.0,5191.0,5.0,,4.0,0.0,0.0,0.0,,1.0,4.0,0.0
29.0,210.0,,999.0,0.0,-1.8,,,1405.0,5099.1,4.0,2.0,,1.0,0.0,,,2.0,0.0,0.0
49.0,178.0,4.0,999.0,0.0,1.4,93444.0,-36.1,4967.0,5228.1,2.0,0.0,1.0,1.0,2.0,2.0,,5.0,4.0,
52.0,,,999.0,0.0,-1.8,,,1372.0,5099.1,2.0,1.0,3.0,,0.0,,1.0,,4.0,
56.0,364.0,1.0,999.0,0.0,,93994.0,-36.4,,,,0.0,6.0,1.0,0.0,,0.0,,0.0,
,,1.0,999.0,,,,-41.8,4961.0,5228.1,3.0,0.0,2.0,1.0,1.0,0.0,,4.0,1.0,0.0
33.0,,1.0,999.0,0.0,,93918.0,-42.7,4962.0,,3.0,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0
57.0,112.0,1.0,999.0,0.0,,93444.0,-36.1,4965.0,5228.1,,,,0.0,1.0,0.0,,5.0,,
26.0,115.0,1.0,,0.0,,92201.0,-31.4,,5076.2,0.0,2.0,1.0,,2.0,2.0,1.0,,0.0,0.0
,61.0,2.0,999.0,0.0,,93.2,-42.0,4021.0,5195.8,4.0,2.0,,1.0,1.0,0.0,1.0,3.0,3.0,0.0
31.0,109.0,1.0,,0.0,-1.8,92893.0,,,5099.1,5.0,0.0,,1.0,1.0,,,1.0,4.0,0.0
,,1.0,999.0,,-1.8,93075.0,-47.1,1415.0,5099.1,0.0,0.0,1.0,1.0,,,,,,0.0
57.0,211.0,2.0,,0.0,1.1,,,4856.0,5191.0,3.0,1.0,,,,0.0,0.0,,,
26.0,2462.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,,0.0,0.0,4.0,1.0,0.0,,0.0,,3.0,
36.0,,6.0,999.0,,1.1,93994.0,-36.4,,5191.0,2.0,0.0,,1.0,0.0,0.0,,1.0,2.0,0.0
,153.0,,,0.0,1.1,,-36.4,4.86,5191.0,,,4.0,1.0,1.0,0.0,0.0,,2.0,
48.0,,1.0,999.0,0.0,,93994.0,-36.4,4855.0,5191.0,,0.0,5.0,1.0,1.0,1.0,0.0,,2.0,0.0
29.0,102.0,1.0,999.0,0.0,,,,1327.0,5099.1,3.0,,,,1.0,0.0,1.0,1.0,2.0,0.0
,118.0,2.0,999.0,,-1.8,92893.0,,,5099.1,3.0,0.0,,1.0,,0.0,1.0,1.0,,0.0
34.0,,1.0,999.0,0.0,,93444.0,-36.1,4968.0,5228.1,4.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
44.0,374.0,,999.0,0.0,1.1,93994.0,,4856.0,,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,,0.0
,261.0,1.0,999.0,0.0,1.4,93444.0,-36.1,,,2.0,,1.0,,,0.0,1.0,5.0,,0.0
54.0,143.0,1.0,999.0,0.0,1.4,,,,,3.0,,2.0,,1.0,0.0,1.0,0.0,2.0,0.0
46.0,154.0,1.0,999.0,0.0,,93876.0,-40.0,,5008.7,0.0,0.0,,1.0,,0.0,,,,
31.0,,,999.0,,1.4,,-42.7,,5228.1,,,,,1.0,0.0,,0.0,4.0,
33.0,244.0,1.0,999.0,0.0,-0.1,,,,5195.8,5.0,2.0,4.0,1.0,,0.0,1.0,3.0,,0.0
,188.0,7.0,999.0,0.0,,,-42.7,4.96,5228.1,9.0,0.0,4.0,1.0,1.0,0.0,,0.0,0.0,0.0
31.0,,2.0,999.0,0.0,,,-34.8,0.646,5008.7,0.0,0.0,3.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0
,385.0,,4.0,,-1.1,94767.0,-50.8,1035.0,,,1.0,,,,0.0,,,1.0,2.0
35.0,129.0,1.0,,1.0,-1.8,,,1405.0,5099.1,,0.0,1.0,1.0,0.0,,1.0,,0.0,1.0
,243.0,1.0,,1.0,-2.9,92469.0,,1029.0,5076.2,,,4.0,1.0,0.0,0.0,,0.0,4.0,
,,1.0,,1.0,-1.8,92893.0,-46.2,1327.0,,0.0,,3.0,1.0,,0.0,1.0,,2.0,
,,3.0,999.0,,,93075.0,,1405.0,,5.0,0.0,,1.0,1.0,0.0,1.0,2.0,0.0,
29.0,231.0,2.0,999.0,,-1.8,,-46.2,,5099.1,4.0,2.0,3.0,1.0,0.0,0.0,,1.0,4.0,0.0
43.0,272.0,,999.0,0.0,,93918.0,-42.7,4958.0,5228.1,4.0,2.0,,1.0,,,,,2.0,0.0
50.0,609.0,,,1.0,-0.1,93.2,-42.0,4191.0,5195.8,,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0
34.0,76.0,2.0,999.0,1.0,-1.8,,-46.2,1313.0,5099.1,8.0,2.0,3.0,1.0,0.0,,1.0,1.0,3.0,
,,,999.0,0.0,,94465.0,-41.8,4959.0,5228.1,9.0,,4.0,0.0,,,0.0,,3.0,0.0
41.0,357.0,1.0,999.0,0.0,,93918.0,-42.7,4.96,5228.1,3.0,2.0,1.0,1.0,,0.0,1.0,,0.0,0.0
53.0,80.0,,999.0,0.0,1.4,94465.0,-41.8,,5228.1,0.0,,,1.0,,,,4.0,,0.0
29.0,89.0,1.0,999.0,0.0,1.4,,,4.96,5228.1,0.0,0.0,4.0,,,0.0,0.0,0.0,,0.0
41.0,,1.0,999.0,,1.4,94465.0,-41.8,,5228.1,3.0,0.0,0.0,0.0,,0.0,0.0,,2.0,
28.0,437.0,,,0.0,1.4,93918.0,-42.7,4958.0,5228.1,3.0,2.0,6.0,1.0,1.0,0.0,,,2.0,0.0
46.0,56.0,3.0,999.0,0.0,,93994.0,-36.4,4859.0,5191.0,5.0,1.0,4.0,1.0,1.0,,0.0,,,0.0
29.0,141.0,1.0,,0.0,-1.8,,-46.2,,5099.1,4.0,2.0,0.0,1.0,1.0,0.0,,1.0,2.0,
43.0,128.0,22.0,999.0,,1.4,93918.0,-42.7,4962.0,5228.1,0.0,,4.0,1.0,0.0,,1.0,0.0,,0.0
60.0,154.0,,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,2.0,0.0,1.0,1.0,,,1.0,5.0,3.0,0.0
39.0,175.0,,999.0,0.0,,93994.0,,,5191.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
47.0,,3.0,999.0,,1.4,,-36.1,4964.0,5228.1,4.0,,4.0,,,,1.0,,4.0,0.0
31.0,207.0,,999.0,0.0,-0.1,93.2,-42.0,4076.0,5195.8,2.0,2.0,1.0,1.0,0.0,0.0,,3.0,,0.0
27.0,,,999.0,0.0,-1.8,92893.0,,,,0.0,2.0,1.0,1.0,,0.0,1.0,1.0,2.0,0.0
,291.0,1.0,999.0,,-1.8,92893.0,,,,,2.0,4.0,1.0,,0.0,,,4.0,0.0
51.0,484.0,1.0,,,1.4,,-42.7,4963.0,5228.1,,2.0,5.0,,1.0,0.0,1.0,0.0,3.0,0.0
39.0,332.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,5.0,,4.0,0.0,0.0,,0.0,4.0,0.0,0.0
50.0,94.0,,999.0,0.0,-0.1,93.2,-42.0,4153.0,5195.8,2.0,0.0,1.0,1.0,,0.0,1.0,,1.0,0.0
,383.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,,,0.0,,,,0.0,,1.0,1.0,0.0
33.0,281.0,7.0,999.0,0.0,1.4,94465.0,-41.8,4864.0,5228.1,3.0,,0.0,1.0,1.0,0.0,0.0,,,0.0
38.0,59.0,,999.0,0.0,1.4,94465.0,-41.8,4962.0,5228.1,,,1.0,,0.0,,0.0,4.0,4.0,
,61.0,1.0,,,,93444.0,-36.1,4965.0,5228.1,4.0,,,1.0,0.0,0.0,1.0,5.0,0.0,0.0
28.0,454.0,,999.0,1.0,-3.0,,-33.0,0.71,5023.5,0.0,2.0,,1.0,0.0,1.0,1.0,9.0,3.0,1.0
44.0,668.0,,999.0,,1.1,93994.0,-36.4,4858.0,5191.0,,0.0,,1.0,,,0.0,1.0,,0.0
30.0,99.0,3.0,999.0,0.0,1.4,,-36.1,4965.0,5228.1,,0.0,1.0,1.0,1.0,,1.0,,0.0,0.0
52.0,410.0,1.0,,0.0,,93918.0,,,5228.1,3.0,1.0,,0.0,,1.0,,,0.0,0.0
34.0,154.0,3.0,,0.0,,93994.0,,4855.0,5191.0,0.0,0.0,1.0,1.0,,,0.0,1.0,,0.0
,192.0,20.0,999.0,0.0,,,-36.4,4859.0,5191.0,9.0,0.0,4.0,1.0,1.0,0.0,0.0,,3.0,0.0
37.0,136.0,1.0,999.0,0.0,,92649.0,,0.716,5017.5,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,
25.0,559.0,,999.0,0.0,1.4,94465.0,,4961.0,5228.1,,,,1.0,1.0,0.0,0.0,,2.0,0.0
,277.0,,999.0,0.0,,93918.0,-42.7,4957.0,5228.1,3.0,0.0,2.0,0.0,,0.0,1.0,,3.0,0.0
33.0,230.0,1.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,0.0,,4.0,1.0,0.0,1.0,0.0,,,0.0
52.0,242.0,2.0,7.0,1.0,-1.8,92893.0,-46.2,1.27,5099.1,,0.0,1.0,1.0,1.0,0.0,1.0,,4.0,2.0
,,,,,,,,4.96,5228.1,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
42.0,355.0,,999.0,1.0,-3.4,92431.0,-26.9,0.731,5017.5,2.0,0.0,1.0,1.0,,,,7.0,0.0,1.0
49.0,474.0,,,0.0,1.4,93444.0,-36.1,4966.0,5228.1,3.0,,0.0,,,,1.0,5.0,1.0,
39.0,524.0,4.0,,,1.4,94465.0,-41.8,4959.0,5228.1,,1.0,,1.0,0.0,0.0,,4.0,3.0,
46.0,1138.0,,999.0,0.0,1.4,94465.0,-41.8,,,3.0,0.0,3.0,0.0,,0.0,0.0,4.0,4.0,
33.0,93.0,1.0,999.0,,-1.8,,-46.2,1313.0,5099.1,0.0,,4.0,,1.0,1.0,1.0,1.0,3.0,0.0
58.0,92.0,1.0,999.0,1.0,-3.4,,-26.9,0.737,5017.5,3.0,0.0,,,,,1.0,7.0,1.0,1.0
32.0,,,999.0,0.0,-1.8,92843.0,-50.0,1.52,5099.1,,0.0,1.0,1.0,0.0,,1.0,8.0,,0.0
41.0,258.0,2.0,999.0,0.0,,,-36.1,4.97,,11.0,0.0,6.0,,1.0,,1.0,5.0,,0.0
,,,,0.0,1.4,93918.0,,4957.0,,4.0,,6.0,1.0,,2.0,1.0,0.0,,0.0
31.0,364.0,2.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,,0.0,5.0,,0.0,0.0,0.0,1.0,3.0,
,84.0,1.0,,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,,,4.0,1.0,,0.0,1.0,1.0,1.0,
28.0,,,,0.0,-1.8,,,1531.0,,0.0,2.0,,1.0,,0.0,1.0,8.0,,0.0
59.0,121.0,2.0,999.0,0.0,1.4,93918.0,,4961.0,,1.0,,2.0,,1.0,0.0,1.0,0.0,,0.0
42.0,,11.0,999.0,,1.1,93994.0,-36.4,,,3.0,1.0,0.0,,0.0,0.0,0.0,1.0,4.0,0.0
,392.0,,999.0,0.0,-0.1,93.2,-42.0,,5195.8,0.0,,1.0,1.0,,,,3.0,4.0,0.0
47.0,622.0,2.0,999.0,0.0,1.1,,-36.4,4858.0,5191.0,,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
58.0,41.0,3.0,,0.0,-1.8,93075.0,,,5099.1,5.0,0.0,,,0.0,0.0,,2.0,0.0,0.0
43.0,,,999.0,0.0,1.4,,-36.1,4967.0,5228.1,,,1.0,1.0,,1.0,1.0,5.0,4.0,0.0
40.0,117.0,3.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,2.0,0.0,1.0,,0.0,0.0,,,3.0,0.0
38.0,157.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,3.0,0.0,,1.0,,0.0,,3.0,,0.0
30.0,149.0,7.0,999.0,0.0,1.4,,-42.7,4.96,5228.1,,2.0,1.0,,,1.0,1.0,0.0,0.0,0.0
,599.0,1.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,,,,,0.0,0.0,,,0.0,0.0
60.0,24.0,,,0.0,1.4,93444.0,,4963.0,5228.1,0.0,0.0,,,1.0,0.0,1.0,5.0,3.0,
50.0,,6.0,3.0,,,92893.0,-46.2,1354.0,5099.1,8.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,2.0
51.0,70.0,,,0.0,1.4,93918.0,-42.7,4963.0,5228.1,3.0,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0
,1151.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,0.0,0.0,4.0,0.0,,1.0,,5.0,,
47.0,229.0,1.0,999.0,,,93994.0,,4859.0,5191.0,,,0.0,,,0.0,,,3.0,0.0
30.0,111.0,1.0,,,1.4,93444.0,,4964.0,5228.1,,2.0,1.0,1.0,0.0,0.0,1.0,5.0,,0.0
60.0,150.0,1.0,999.0,0.0,1.1,,-36.4,,,3.0,,0.0,,1.0,,0.0,,4.0,0.0
44.0,252.0,4.0,,0.0,1.4,,-41.8,4947.0,,4.0,0.0,,1.0,,0.0,0.0,,,0.0
26.0,83.0,2.0,999.0,0.0,,93918.0,-42.7,,5228.1,,2.0,3.0,,,0.0,1.0,,4.0,0.0
,246.0,1.0,,,,93876.0,-40.0,0.677,5008.7,,0.0,,,,,1.0,1.0,2.0,
32.0,185.0,1.0,,,1.4,93918.0,-42.7,,,,2.0,0.0,1.0,1.0,0.0,,0.0,,0.0
58.0,,4.0,999.0,0.0,1.4,,,,5228.1,,0.0,,1.0,0.0,,1.0,,1.0,
38.0,235.0,5.0,999.0,,,93444.0,,4963.0,5228.1,4.0,,,1.0,0.0,1.0,,5.0,1.0,0.0
,139.0,,,0.0,,93994.0,-36.4,4857.0,5191.0,,2.0,3.0,1.0,,1.0,0.0,1.0,1.0,0.0
39.0,,2.0,999.0,1.0,-1.8,92893.0,,1334.0,5099.1,7.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0
21.0,281.0,1.0,,0.0,1.4,93918.0,,,5228.1,3.0,0.0,0.0,1.0,0.0,,1.0,0.0,4.0,0.0
27.0,,3.0,,0.0,1.4,,-41.8,4959.0,5228.1,5.0,0.0,4.0,0.0,,0.0,0.0,,3.0,
,184.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,2.0,,,0.0,1.0,,1.0,0.0,,0.0
26.0,687.0,2.0,999.0,0.0,1.4,,-42.7,,5228.1,0.0,2.0,0.0,1.0,,1.0,1.0,,1.0,0.0
56.0,159.0,2.0,999.0,0.0,1.1,,,,5191.0,10.0,0.0,1.0,0.0,,0.0,0.0,1.0,4.0,
55.0,44.0,4.0,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,0.0,0.0,1.0,1.0,1.0,0.0,,,,0.0
51.0,,1.0,999.0,,-1.8,92893.0,-46.2,,5099.1,,0.0,3.0,0.0,1.0,0.0,,1.0,,0.0
29.0,383.0,5.0,999.0,,,92893.0,-46.2,1344.0,5099.1,10.0,0.0,,1.0,0.0,0.0,,1.0,1.0,
,171.0,,,0.0,,,-42.7,4957.0,5228.1,4.0,,0.0,0.0,1.0,0.0,1.0,,3.0,0.0
55.0,134.0,4.0,999.0,0.0,,93994.0,-36.4,4.86,5191.0,0.0,,4.0,1.0,1.0,1.0,0.0,1.0,,0.0
45.0,237.0,,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,2.0,2.0,0.0,1.0,0.0,0.0,,4.0,2.0,
,70.0,,999.0,0.0,1.4,93918.0,,4963.0,,0.0,,5.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0
,132.0,5.0,999.0,,1.4,,,4865.0,5228.1,1.0,,3.0,1.0,,1.0,0.0,4.0,0.0,0.0
53.0,59.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1334.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,4.0,
,207.0,,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,4.0,0.0,3.0,1.0,0.0,1.0,,1.0,,
,,1.0,999.0,0.0,1.4,93444.0,,,5228.1,4.0,2.0,,,1.0,0.0,1.0,,,0.0
40.0,1057.0,1.0,999.0,0.0,-0.1,,-42.0,4.12,5195.8,,,,1.0,,,1.0,3.0,4.0,0.0
,329.0,1.0,999.0,,1.1,93994.0,-36.4,4.86,5191.0,2.0,0.0,1.0,,1.0,0.0,0.0,1.0,2.0,0.0
38.0,1504.0,2.0,999.0,0.0,,93444.0,-36.1,4965.0,5228.1,0.0,2.0,1.0,1.0,0.0,1.0,1.0,,,0.0
46.0,98.0,2.0,,,,93444.0,-36.1,4965.0,5228.1,7.0,,0.0,,,0.0,1.0,5.0,4.0,0.0
56.0,125.0,,,0.0,1.4,93444.0,-36.1,4965.0,,0.0,0.0,1.0,0.0,,,1.0,5.0,1.0,0.0
,,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,5.0,0.0,3.0,1.0,0.0,,0.0,,,0.0
43.0,,2.0,999.0,,,93994.0,-36.4,4857.0,5191.0,,0.0,4.0,,1.0,1.0,0.0,1.0,,0.0
,583.0,4.0,,0.0,1.4,94465.0,,4959.0,5228.1,,0.0,3.0,1.0,,0.0,0.0,,4.0,0.0
39.0,,1.0,999.0,0.0,-0.1,93.2,-42.0,,5195.8,2.0,2.0,,,,0.0,,3.0,,0.0
33.0,,1.0,,0.0,,92893.0,,,,8.0,,1.0,1.0,0.0,0.0,1.0,1.0,2.0,
31.0,71.0,16.0,,,1.4,,,,,4.0,2.0,,1.0,,0.0,1.0,,3.0,0.0
45.0,,,999.0,,-0.1,,,4191.0,5195.8,3.0,2.0,,1.0,,,,3.0,0.0,
,,1.0,8.0,2.0,-1.1,94199.0,-37.5,0.876,,6.0,,3.0,1.0,0.0,,1.0,6.0,4.0,
,250.0,2.0,999.0,,-1.8,,-47.1,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
,154.0,1.0,,,-1.8,92843.0,-50.0,,5099.1,0.0,0.0,,1.0,0.0,,1.0,8.0,0.0,0.0
39.0,,1.0,999.0,0.0,,93994.0,,4855.0,,3.0,0.0,,,,0.0,0.0,1.0,2.0,0.0
29.0,,1.0,999.0,1.0,,93.2,-42.0,,5195.8,,2.0,,1.0,,0.0,1.0,,,1.0
47.0,,2.0,999.0,0.0,,93918.0,-42.7,4962.0,,4.0,2.0,3.0,1.0,0.0,0.0,1.0,,0.0,0.0
,254.0,1.0,,0.0,1.4,93444.0,,4964.0,5228.1,,2.0,4.0,,1.0,0.0,1.0,5.0,,0.0
,,3.0,999.0,,,,-46.2,1259.0,5099.1,8.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0
41.0,460.0,,999.0,0.0,1.4,93918.0,-42.7,,,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,897.0,,999.0,,,94215.0,,0.84,4991.6,,,0.0,1.0,0.0,0.0,0.0,0.0,4.0,
37.0,91.0,1.0,999.0,,,,-42.0,,5195.8,4.0,0.0,,1.0,1.0,,1.0,3.0,1.0,
32.0,,3.0,999.0,,-2.9,92963.0,,1.26,5076.2,2.0,0.0,1.0,,,0.0,1.0,,0.0,0.0
,100.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4966.0,,,0.0,,1.0,,0.0,,5.0,,0.0
