age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
,65.0,2.0,,,,,-42.0,,,2.0,,,,0.0,1.0,,,,,no
39.0,127.0,,,,,,-36.4,,,,0.0,,1.0,,,,,3.0,0.0,no
36.0,328.0,,,,,,,,,,,1.0,1.0,,0.0,,,,1.0,yes
,,,,0.0,,,,,5191.0,,,1.0,,,,,,,,no
49.0,,,,0.0,1.4,93918.0,,,,8.0,0.0,,0.0,,,0.0,1.0,,,no
,,,,0.0,,,-36.4,,,,,,1.0,,,1.0,0.0,,,no
,,7.0,999.0,0.0,1.4,,-36.1,,,,,1.0,,,0.0,,,,,no
,,,,0.0,,,-42.7,,,4.0,0.0,,,,,1.0,,,,no
,,2.0,,0.0,,,,,,,0.0,,,,,1.0,,,,no
,,,,,,93075.0,,,,,0.0,2.0,,,1.0,,,3.0,1.0,no
,156.0,,999.0,0.0,-3.4,,,,5017.5,,,,1.0,,,,,2.0,,no
,,,,,,93918.0,,,,,,4.0,,1.0,,,,,,no
47.0,,,,,,,,,,,,,,,,,7.0,,0.0,no
45.0,591.0,,,,,93.2,,,,,,0.0,1.0,,0.0,0.0,,0.0,,no
,,,999.0,0.0,1.4,,-36.1,,,,,,,,,,,,,no
41.0,93.0,,,,,,-36.1,4968.0,,,0.0,,,,,,,,,no
56.0,,,,,,,,,,,,6.0,,0.0,0.0,,,,0.0,no
,,,,,,,,4967.0,5228.1,11.0,0.0,,1.0,1.0,,,,,0.0,no
,,,,3.0,,,,,5008.7,,,,,1.0,,,,,,yes
,,,,,,94767.0,,,4963.6,,0.0,,,0.0,,0.0,,0.0,,no
,422.0,,,0.0,1.4,,,,,,0.0,,,,,,,1.0,,no
,181.0,,,,,,-36.1,4968.0,,,,3.0,,,,0.0,,,0.0,no
,109.0,,999.0,0.0,1.4,,,,,,0.0,3.0,0.0,,,,,,,no
,,,999.0,,,,,,,8.0,,,,,,1.0,,,,no
,,,,0.0,,92893.0,-46.2,,5099.1,5.0,,,,,,,0.0,,,no
43.0,246.0,,,0.0,,94465.0,,4959.0,5228.1,2.0,,,,,,,,,,no
48.0,136.0,2.0,,,,,-36.4,,,,,,1.0,0.0,,,0.0,,,no
39.0,,,999.0,,,93994.0,-36.4,,,1.0,,1.0,1.0,0.0,,,,,,no
,,,,1.0,-1.1,,,,4963.6,,0.0,,1.0,,,,,,,no
,,,999.0,0.0,,,,,5191.0,,,,1.0,,,,,,0.0,no
41.0,,4.0,,,-1.8,,,,,,0.0,,1.0,1.0,,0.0,0.0,,1.0,no
43.0,69.0,2.0,999.0,0.0,,,,4864.0,5228.1,,,5.0,1.0,,,,2.0,,,no
,,,,,,,,0.742,,0.0,,,,,,0.0,6.0,,,no
53.0,,,,,,,,,,,,,,,,0.0,,1.0,0.0,no
28.0,,,,,-1.8,,-46.2,,5099.1,,,,,,0.0,0.0,,,0.0,no
,,,,1.0,,,,,,,,1.0,,,,0.0,0.0,,,no
,,,,,1.1,,,,,5.0,,,,0.0,0.0,1.0,0.0,,,no
,,1.0,,,,,,1327.0,5099.1,,,,0.0,,0.0,,,,1.0,no
,,,,2.0,-3.4,,-29.8,,,,,,,,,0.0,,,1.0,no
,,1.0,,,1.1,,-36.4,,,,2.0,,,,,,0.0,,,no
,,,,,-0.1,93.2,,,5195.8,,,,,,,,4.0,,,no
43.0,420.0,,,,,,-36.1,,5228.1,,0.0,,1.0,,0.0,,,,0.0,no
,189.0,,,,,92893.0,-46.2,,5099.1,,0.0,0.0,,1.0,,,0.0,2.0,,no
57.0,,,999.0,,,,,,5191.0,2.0,0.0,,,,0.0,,,1.0,,no
,285.0,,3.0,3.0,,,,,,6.0,2.0,,1.0,,,0.0,,2.0,,yes
,250.0,,,,,93444.0,,4964.0,,,,,,0.0,,0.0,5.0,,0.0,no
,,2.0,,,-1.8,,-47.1,1384.0,,,,,,1.0,,,,,,no
29.0,670.0,,,,,,-42.0,,5195.8,,,,1.0,,,,4.0,,,yes
,,,999.0,,,,-42.0,,5195.8,,,,1.0,,,,,,,no
,328.0,,,,,,,,5191.0,,,,0.0,,,,0.0,4.0,0.0,no
28.0,,,,0.0,,,-36.4,4857.0,,,,,,0.0,,1.0,,,,no
,,,,,-1.8,,-34.6,0.644,,0.0,,5.0,1.0,,,0.0,,,,yes
,,8.0,,,,92893.0,,,,,,,,0.0,,0.0,0.0,,,no
49.0,,,,0.0,1.1,93994.0,,,,4.0,0.0,,1.0,,1.0,1.0,,,,no
,,,999.0,,,,,,5228.1,,,2.0,,,1.0,,,,,no
,,2.0,,0.0,-1.8,,-46.2,1327.0,5099.1,,,3.0,,,,,0.0,4.0,0.0,no
,,1.0,,,,,,4963.0,,8.0,,2.0,0.0,,,,,,,no
,,9.0,,0.0,1.1,93994.0,-36.4,4857.0,,,,,,,0.0,,,,,no
34.0,,,,0.0,,,,,,,2.0,1.0,1.0,,1.0,,,,,no
,,2.0,,,,93994.0,-36.4,,5191.0,5.0,,,,1.0,0.0,,,,,no
45.0,,,999.0,,,93994.0,,,,,0.0,0.0,0.0,1.0,,1.0,0.0,,,no
,,,,,1.1,93994.0,,,5191.0,,,,1.0,1.0,,,0.0,,0.0,no
40.0,,,,,,,,,5228.1,,,,,,1.0,,1.0,1.0,,no
,125.0,1.0,,,1.4,93444.0,,,,2.0,,2.0,,,,,5.0,,,no
33.0,227.0,,,,,,-36.4,,5191.0,,,,,1.0,,,0.0,,,no
,,,,,-2.9,,-31.4,,,2.0,,,,,,0.0,,,0.0,no
42.0,431.0,,,,,92893.0,,,,5.0,,,,,,,,,,no
,151.0,9.0,999.0,,,,,,,5.0,,5.0,,,,1.0,,3.0,0.0,no
,114.0,,999.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.0,no
,60.0,,999.0,,1.4,,,,,,0.0,,,,0.0,,,,,no
,264.0,,,,,,,,,,0.0,,0.0,,1.0,,,,0.0,no
,,,,0.0,-1.8,,,,,,,1.0,,0.0,0.0,,,0.0,,no
,,3.0,999.0,,1.4,,,4964.0,5228.1,,,,,,0.0,,,,,no
71.0,,,999.0,0.0,-1.7,94215.0,,0.896,,0.0,,,,,,,1.0,3.0,0.0,yes
,92.0,,,,,92893.0,,,,,,,1.0,,0.0,,,,1.0,no
54.0,,,999.0,,,94465.0,,,,5.0,,5.0,,,,1.0,,,,no
,,,,,1.1,,,,,,,,,,,,0.0,,,no
,428.0,1.0,,0.0,,,,,,,,4.0,,,,,,,,no
,,,999.0,,1.4,94465.0,,,,,0.0,2.0,0.0,1.0,,,,,,no
,,1.0,,,,,,,5099.1,,0.0,,,,1.0,,0.0,,,no
,,,,,1.1,,,4858.0,,,0.0,,,,,,,,,no
,,4.0,,,,,-46.2,,,,2.0,,,0.0,1.0,1.0,,,0.0,no
,607.0,,,1.0,-1.7,94215.0,,,,,2.0,3.0,,0.0,,,,,2.0,yes
,244.0,,,0.0,,94465.0,,,,,,,,0.0,,,2.0,3.0,,no
37.0,,8.0,,,,94465.0,,,,2.0,,1.0,,,0.0,1.0,,,,no
,,,,0.0,,,,,,1.0,,,,,0.0,,,1.0,0.0,no
49.0,,,999.0,,,,,4962.0,,2.0,,,,,0.0,,,,0.0,no
,,2.0,,,,92893.0,,,5099.1,,,2.0,,,,0.0,,,,no
,,,,0.0,,93994.0,-36.4,,5191.0,,0.0,,,,0.0,,,,,no
,,,,,1.4,,-42.7,4962.0,,2.0,,,0.0,,,0.0,,4.0,,no
,,,999.0,0.0,,92893.0,,,,,,0.0,1.0,,,,,1.0,,no
,113.0,1.0,,0.0,-1.8,,,,5008.7,,0.0,,,,,0.0,0.0,,,no
,203.0,,999.0,,,,,,5191.0,,,,1.0,1.0,,,,,,no
,,,,,,93918.0,,,5228.1,1.0,0.0,,,,,,,,0.0,no
,70.0,,999.0,,,93444.0,-36.1,4962.0,,,0.0,,,,,,,,,no
45.0,,,999.0,,1.4,,,4967.0,,,0.0,,0.0,1.0,,,2.0,,0.0,no
,,,,,,,,,,,0.0,3.0,,0.0,,,,,1.0,no
,,,,0.0,,92713.0,,,,6.0,,,,,0.0,1.0,,,,no
40.0,,,999.0,,1.4,,,,5228.1,,,,1.0,,0.0,,,2.0,,no
,,,,,,,,,5099.1,4.0,,,,,,,,,,no
,97.0,,,0.0,1.4,,,4.96,,9.0,,1.0,,0.0,,,1.0,0.0,,no
,110.0,,,,,,,,5195.8,,,,1.0,0.0,,,,,,no
30.0,,,,0.0,,93994.0,,4857.0,,,,,,1.0,1.0,,,,,no
39.0,208.0,,,,,,,,,,0.0,,,,,,,,,no
45.0,,,,0.0,1.1,93994.0,,,,,,5.0,,,0.0,1.0,,3.0,,no
,158.0,,,0.0,1.4,,,,5228.1,,,1.0,,,,,1.0,,0.0,no
53.0,,,999.0,0.0,,,,,5099.1,,1.0,2.0,,,,0.0,,,,no
,218.0,3.0,,,1.4,,-42.7,,,,,,1.0,,,,,,,no
,185.0,,7.0,3.0,-1.8,93369.0,,,5008.7,,,,,,1.0,,,1.0,,yes
32.0,62.0,6.0,999.0,,,,-46.2,1327.0,,,0.0,,,,,,,4.0,,no
,,,999.0,,,,,,5099.1,,,,,0.0,,0.0,,,,no
34.0,,,,,,,,,,,,,,,0.0,1.0,,2.0,0.0,no
43.0,122.0,2.0,,,,,,,,,,2.0,,1.0,,,,,,no
,85.0,1.0,,0.0,,,,,,8.0,,,1.0,,0.0,,2.0,0.0,,no
,,,999.0,,,,-42.7,4958.0,5228.1,,,,,0.0,,,1.0,4.0,,no
48.0,62.0,,,,,,-46.2,,,8.0,1.0,0.0,,,,,,,,no
,,1.0,,0.0,-0.1,,-42.0,,,,,1.0,,,0.0,,,3.0,,no
33.0,,,,,,,,,,,,1.0,1.0,,0.0,,,,,no
,,1.0,999.0,,1.4,,-42.7,,,5.0,,,,,,,1.0,2.0,,no
,637.0,3.0,,0.0,,93994.0,-36.4,4.86,,3.0,,,,0.0,0.0,,,,,no
,,,,,,,,,5099.1,8.0,2.0,,,,0.0,,,3.0,,no
51.0,,,,,,,,,,5.0,,,1.0,,,,,2.0,,yes
,,,999.0,,,,,,,,,,,0.0,,,4.0,,1.0,no
,604.0,,,,1.4,,-42.7,,5228.1,,0.0,,,0.0,,,,,,no
,,1.0,,0.0,,,,,5228.1,,,,1.0,,0.0,,,,,no
,194.0,2.0,,0.0,,,,,5228.1,2.0,0.0,,,,,0.0,,,,yes
,,,,,,93918.0,,,5228.1,4.0,,,1.0,,,,1.0,,,no
,441.0,1.0,,,,,,,,,,,,,0.0,,,,,no
,,,,0.0,,,,,5228.1,,,4.0,,,,,,,0.0,no
,199.0,1.0,,0.0,,,,,,,,,,1.0,,,,2.0,,no
54.0,,,,,,,,4962.0,5228.1,11.0,,,,0.0,,0.0,,,,no
,,,,,1.4,,,4.97,,,,3.0,,,,,,,,no
,74.0,,999.0,,-0.1,93.2,,,,,0.0,,0.0,0.0,,,4.0,,0.0,no
,,2.0,999.0,,-1.8,,,1.25,,5.0,2.0,,1.0,,0.0,,,3.0,,no
,,1.0,,,,,,,,,0.0,4.0,,,,1.0,,,,no
,829.0,,999.0,,,93918.0,-42.7,4963.0,,,0.0,,,,,,,,0.0,yes
,,1.0,999.0,,,,,4864.0,5228.1,,,4.0,,1.0,0.0,,,,0.0,no
32.0,,,,,1.4,,-36.1,,,,0.0,,,,0.0,,,0.0,,no
,130.0,,999.0,0.0,,,-41.8,,,,,,,,,1.0,,,,no
,,2.0,999.0,,,93994.0,-36.4,4856.0,,,,6.0,,,,,,1.0,,no
,,,,,,,,1244.0,,,,2.0,,,,,,0.0,,yes
36.0,911.0,1.0,,,-0.1,,,4.12,,,2.0,,1.0,,,,,2.0,,yes
,,,,,1.4,,-42.7,,,10.0,0.0,,,,,,,1.0,,no
,219.0,,999.0,0.0,,92893.0,-46.2,,,,,0.0,,,,0.0,0.0,3.0,,no
,,2.0,,,-1.8,,,,,,2.0,,,,,,3.0,4.0,,yes
30.0,,,,0.0,,93994.0,,,5191.0,,,,1.0,0.0,1.0,,0.0,,,no
,,,999.0,1.0,-1.8,92893.0,,1281.0,,,,,,0.0,,,,2.0,,no
,74.0,,,1.0,,,,,5099.1,,,,1.0,,,0.0,0.0,,,no
,1187.0,,999.0,,,,,,,,,5.0,,1.0,,,,,,no
,133.0,12.0,999.0,,,,,4856.0,,5.0,,,,0.0,,1.0,,,,no
,,,,,-0.1,93.2,,4.12,,,,1.0,1.0,,,,,,0.0,no
,,,,,,92893.0,,,,,,6.0,1.0,1.0,,,0.0,3.0,,no
,,,,0.0,,,-46.2,1281.0,,8.0,,3.0,,,,,0.0,,0.0,no
,,,,,,,,,5228.1,,,,1.0,1.0,,,,,,no
,,3.0,,0.0,,,,,,,,2.0,,,0.0,,,,0.0,no
,,24.0,,,1.4,93918.0,,,,,,,1.0,,,,,,,no
,92.0,1.0,,1.0,-3.4,92431.0,,,5017.5,6.0,2.0,,,,,,,,1.0,no
,,,,,1.4,,,,5228.1,,,,1.0,0.0,0.0,,,,,no
39.0,,,,1.0,,92893.0,-46.2,1313.0,,8.0,0.0,3.0,,,,,,,1.0,no
,,,,,1.1,93994.0,,,,,0.0,,1.0,1.0,0.0,,,,,no
,238.0,,999.0,,-1.1,,-50.8,,,,,,1.0,,,0.0,4.0,,,yes
,,,,,1.4,,-42.7,,,,,1.0,,0.0,0.0,,1.0,,,no
,,2.0,999.0,0.0,1.4,94465.0,,,,2.0,2.0,,,1.0,,,,0.0,0.0,no
,,,,,,,,,,,,,1.0,,,1.0,,,,no
,,,,,,,,,5228.1,5.0,,,,,,,1.0,,0.0,no
35.0,84.0,,,,-0.1,,,,,,,,,,0.0,,4.0,,,no
,780.0,,,0.0,,,-41.8,4947.0,5228.1,,,,,,,,,,,no
40.0,,,,,,,-41.8,,,4.0,,,,1.0,,1.0,,,,no
,,1.0,,,-1.7,94027.0,-38.3,0.89,,,,,,2.0,,1.0,,3.0,,no
,273.0,,,0.0,,92893.0,,,,5.0,,4.0,1.0,,,,,,,no
56.0,,,,,,94465.0,-41.8,,5228.1,0.0,0.0,4.0,,,,1.0,,,,no
43.0,,2.0,,,1.1,,,,,,,,,1.0,,,0.0,,,no
,,,,0.0,,94465.0,,4955.0,,,1.0,,,,,,2.0,,,no
,,,,,-0.1,,,5045.0,5195.8,7.0,0.0,,,,,,,,,yes
,,6.0,,,1.4,93918.0,,,,,2.0,,,,,,,,,no
,,,,0.0,,,,,5228.1,4.0,,,,0.0,0.0,0.0,,1.0,,no
23.0,,,,0.0,,,,,,6.0,,,,,0.0,,,,,no
,,2.0,999.0,,,,,,,3.0,,,1.0,,,0.0,,,,no
50.0,30.0,,,0.0,,,,4959.0,,,1.0,,,,0.0,1.0,,2.0,0.0,no
,,,999.0,,1.4,93918.0,,4968.0,,,,6.0,,1.0,,0.0,,,,no
46.0,,,,,,,,,,,,,0.0,,0.0,,,,,no
42.0,,,,0.0,1.1,,,,,,0.0,1.0,,,0.0,,0.0,,,no
30.0,,,,,,93918.0,,,5228.1,,,,,,0.0,0.0,,2.0,,yes
,,,,,,,,4858.0,,,,,1.0,,,,,,0.0,no
,,,,,-2.9,92201.0,-31.4,,5076.2,,0.0,1.0,,,,,,,2.0,no
,,1.0,,,,,,,,,,1.0,,,,,7.0,1.0,0.0,yes
,356.0,,,,1.4,,-42.7,,,1.0,0.0,,,,,,,,0.0,no
,267.0,,,1.0,,,,,,,,,,,,1.0,0.0,,,no
,49.0,1.0,,,1.4,,,,,7.0,0.0,0.0,0.0,,0.0,,2.0,,0.0,no
,117.0,2.0,,,,93994.0,,,,3.0,,,,0.0,,,0.0,,,no
46.0,116.0,,,,,,-42.0,,,3.0,,,,,0.0,,4.0,0.0,,no
43.0,96.0,,999.0,0.0,,93994.0,-36.4,,,,,,,1.0,,1.0,,,0.0,no
,91.0,,999.0,0.0,1.1,,-36.4,4864.0,5191.0,,0.0,,,,,,,,,no
,,1.0,,0.0,,,-41.8,,,5.0,,,0.0,,0.0,1.0,2.0,2.0,,no
,88.0,,,,-1.8,,-47.1,,,8.0,,,,,,,,,,no
,,1.0,,0.0,,,,,,,0.0,,,,1.0,0.0,1.0,2.0,,no
,,,,0.0,,,,,5228.1,,2.0,,,,,,,,0.0,no
,170.0,,,,,,,,5195.8,,,,,0.0,0.0,,,,,no
,744.0,,,,1.4,,-36.1,4965.0,5228.1,4.0,,,,,,0.0,,,0.0,yes
,,1.0,,,,,,0.781,,,,,1.0,,,0.0,,,0.0,yes
,114.0,,,,,,,,5228.1,,,,1.0,,,0.0,5.0,,0.0,no
54.0,,,,,,,,4855.0,,,,,,1.0,,,,4.0,,no
,,,,,,,-42.7,,,,,,,,,,,,,no
,56.0,,,,,,,,,,2.0,,,,,,,,1.0,no
,,,999.0,,1.4,,,,,,,,0.0,0.0,1.0,,,,,no
57.0,,2.0,,0.0,,,,,,,,,1.0,,0.0,0.0,,,0.0,yes
,,,,,1.4,,-36.1,,,5.0,,0.0,,0.0,1.0,,,,0.0,no
,,,,,,,,4962.0,,,,,1.0,,,,,,0.0,no
,162.0,1.0,,0.0,,,,,5191.0,,,,1.0,,,,,,0.0,no
,233.0,,999.0,,,94465.0,-41.8,,,5.0,,,0.0,,,,,,,no
30.0,399.0,,,0.0,,92893.0,,,,,,,,,0.0,,0.0,0.0,,no
,,,,,1.4,93444.0,,,,5.0,,4.0,0.0,1.0,,,5.0,,,no
,,1.0,999.0,0.0,,,,,,,,,,,,,5.0,,,no
,,,999.0,0.0,,,,,5017.5,0.0,0.0,,1.0,,,,,,,no
58.0,,,,0.0,,,,,,0.0,,,1.0,,,,,,,no
,232.0,1.0,999.0,,,,,4858.0,,7.0,,,1.0,,,,,2.0,0.0,no
,,,,,-1.8,93075.0,,,5099.1,,,1.0,,,,0.0,,4.0,0.0,no
53.0,103.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,no
,,,,,1.4,,,,,,0.0,,,1.0,0.0,,,0.0,,no
,,,,0.0,1.4,,,,,,2.0,,1.0,,,1.0,,,,no
32.0,,,,1.0,-1.8,92893.0,,,5099.1,,,,1.0,,,,,,1.0,no
,,,,,,,,,,,,,,,0.0,,,,,yes
39.0,192.0,2.0,,,1.1,93994.0,,4856.0,,,,,,,0.0,,,1.0,0.0,no
,,1.0,,0.0,-2.9,92201.0,,,5076.2,,,1.0,1.0,1.0,,0.0,5.0,,,no
,618.0,,,,,,,4962.0,,,0.0,,1.0,,,,,,0.0,no
,237.0,,,,,92649.0,-30.1,,,,0.0,,,0.0,,,4.0,,,no
,38.0,,,,-1.8,,,1281.0,,,,,,,,1.0,,,1.0,no
,,,,,,,,,,2.0,,,1.0,,,,,,0.0,no
40.0,,,,0.0,,93444.0,,,5228.1,,,1.0,,,,,,,0.0,no
,769.0,,999.0,,,93994.0,,4857.0,5191.0,,,,,,,,,,,no
,,1.0,,,,,,,,,,,1.0,,,,,,0.0,no
,209.0,,,,,,,,,,,,,,0.0,0.0,4.0,2.0,,no
30.0,,,999.0,0.0,1.4,,,4963.0,,5.0,2.0,,,0.0,,0.0,1.0,,,no
,,,,,1.4,,,4964.0,,,,,1.0,,,0.0,,,,no
54.0,,,,0.0,,,,,,,,5.0,,,0.0,0.0,,,,no
28.0,,4.0,,,1.1,,-36.4,4.86,5191.0,2.0,2.0,,,0.0,,,,4.0,,no
30.0,,2.0,999.0,,-1.8,,,,,,,3.0,,,,,,,,no
,,,999.0,,,,,4964.0,5228.1,,,1.0,0.0,,0.0,,,,,no
,90.0,,,,,93444.0,,,,,2.0,1.0,,,0.0,1.0,,,,no
29.0,,1.0,,,,93444.0,,,5228.1,,,,,,,,5.0,,,no
,,2.0,,0.0,,94465.0,,,5228.1,,,,,,,,,3.0,0.0,no
,21.0,,,0.0,,,,4021.0,,,2.0,,,1.0,,,,,,no
56.0,,2.0,,,1.4,,,4962.0,,,,,,,,,2.0,,,no
,,,,,-1.8,,,,5099.1,,,,,,,,,,,no
,319.0,,,,,,,,5195.8,,0.0,,,,,,4.0,1.0,,no
,,,999.0,0.0,,,,4866.0,,,2.0,,1.0,0.0,,1.0,,,,no
38.0,,,999.0,,,,-41.8,,,,,,1.0,,,,2.0,,,no
34.0,,,999.0,,,,-46.2,,,,,2.0,,,,,,3.0,,no
,,8.0,,,-1.8,,,1244.0,5099.1,2.0,1.0,2.0,,1.0,0.0,0.0,,,,no
43.0,1422.0,10.0,,0.0,,,,,,,,,,,,1.0,,,,yes
,,,,1.0,-1.7,94215.0,-40.3,,,,,,,,,,,0.0,,no
,180.0,,999.0,,-1.1,,,,4963.6,6.0,2.0,,1.0,0.0,0.0,0.0,,,,no
40.0,,13.0,999.0,0.0,,,-41.8,4959.0,5228.1,2.0,2.0,,,,,,,,,no
,169.0,,,,1.4,,,4.96,,5.0,,,,,0.0,,,,,no
,648.0,,999.0,,,,,1.41,5099.1,2.0,,2.0,,,,0.0,7.0,,0.0,yes
,,,999.0,,-1.8,,,,,5.0,2.0,,,0.0,,,,,0.0,no
,,,999.0,,,,-42.0,4076.0,,2.0,,,,,,,4.0,4.0,,no
,,,999.0,,-1.8,,,1291.0,5099.1,8.0,,,,,1.0,0.0,,1.0,,no
,,,999.0,,,93444.0,,,,,0.0,5.0,,,0.0,0.0,,1.0,0.0,no
,116.0,4.0,,,-1.8,,,,5099.1,6.0,2.0,,,,0.0,0.0,,4.0,0.0,yes
44.0,247.0,,,0.0,,,,,,,,,,,0.0,,,,0.0,no
,,,,,,,,,,,,,,,0.0,0.0,,,,no
,265.0,7.0,999.0,,,92893.0,,1.25,,5.0,,,,,,0.0,,,0.0,no
37.0,,,,,,92893.0,,,5099.1,,2.0,,,,0.0,,,,0.0,no
43.0,660.0,3.0,,,,93918.0,-42.7,4956.0,5228.1,5.0,2.0,5.0,,,,,,,0.0,no
36.0,,,999.0,,,,-36.4,,5191.0,,0.0,,,1.0,,,,4.0,,no
32.0,,,999.0,1.0,-1.8,92843.0,-50.0,1703.0,,,,,,1.0,,,,,,no
29.0,,,,,,93994.0,,,,,2.0,,,,,,,,,no
30.0,405.0,,,,1.4,,,,,,2.0,,,,,,,,,no
25.0,,,999.0,,,,,1313.0,,,2.0,2.0,1.0,,,0.0,,,,no
,211.0,1.0,,,1.1,,,4858.0,,,,,1.0,,0.0,1.0,,2.0,,no
51.0,,,,,,,,,,,1.0,3.0,,1.0,,,7.0,,0.0,no
,291.0,1.0,,,,,,4.86,,,,,,,,1.0,0.0,,,no
,,,999.0,,,93994.0,,,,,,5.0,0.0,1.0,0.0,,0.0,,,no
,456.0,,,0.0,,,,,,6.0,,,,,,,,,0.0,yes
,,2.0,,0.0,1.4,,-36.1,,,8.0,,,,,,,,,,no
,544.0,,,,,94465.0,,4864.0,,,0.0,,1.0,1.0,0.0,1.0,,,,no
,,,,,1.4,93444.0,-36.1,4964.0,5228.1,,,5.0,,1.0,0.0,,,,,no
,,,,,-1.8,,,1423.0,5099.1,,2.0,,1.0,,,,,,,no
32.0,109.0,3.0,,0.0,1.4,,,,,,,1.0,,0.0,0.0,,,,,no
,,,,,-1.8,,,1259.0,5099.1,8.0,,,,1.0,,0.0,,,,no
,518.0,,,,,,,,5191.0,,,,1.0,,0.0,,,2.0,,no
26.0,,2.0,,0.0,,,-42.7,,5228.1,5.0,,,,,1.0,1.0,,3.0,,no
,215.0,,,0.0,-0.1,,,,,,,,1.0,0.0,1.0,,,,0.0,no
,,,999.0,,,,,,,,,,,,,,,,0.0,no
,,,,,,,-42.7,,,,,3.0,,,,,1.0,,,no
,,2.0,,1.0,-1.8,,-46.2,,,,0.0,,,0.0,1.0,,,,,no
,,,,,1.4,,,4964.0,,,0.0,,1.0,,,,5.0,,,no
58.0,,6.0,,0.0,1.4,,-41.8,4.96,,,,,0.0,1.0,0.0,,,,,no
,,1.0,,,,93075.0,,,,0.0,0.0,,,,,,,4.0,0.0,yes
31.0,,,999.0,,,,-29.8,,,,,,,,,,,,,no
,,,999.0,,,,,,,,0.0,,,1.0,1.0,1.0,,,,no
,,,,0.0,,,,,,,,,1.0,0.0,,,1.0,,,no
,134.0,2.0,,0.0,,,,,5191.0,,,,1.0,,1.0,,,,,no
,40.0,1.0,999.0,,-0.1,93.2,,,,,,,,,0.0,,,,0.0,no
,70.0,,,0.0,,,,,,,,1.0,,,0.0,0.0,,,,no
32.0,,,,0.0,,,,4967.0,,11.0,,5.0,,1.0,,1.0,2.0,3.0,0.0,no
,75.0,,,,,,,4.96,,,,2.0,,,0.0,0.0,1.0,,,no
,,,999.0,,,,,4961.0,,,,,,,,,1.0,1.0,0.0,no
,,,,0.0,,,-47.1,,5099.1,,,0.0,1.0,,,0.0,,4.0,,no
,100.0,3.0,,0.0,1.4,,,4963.0,,,,3.0,,,,0.0,,,,no
,,,,,-1.8,93075.0,,,,,,1.0,1.0,,0.0,,7.0,,,no
,,,,,,,,,,8.0,,,1.0,,,,,,1.0,no
,296.0,,999.0,1.0,,,,,5099.1,,,,0.0,1.0,,,0.0,3.0,1.0,no
,84.0,,,,,93444.0,,,5228.1,,,0.0,,,0.0,,,,,no
,77.0,2.0,999.0,,-0.1,,,4.12,5195.8,,2.0,,,2.0,2.0,,,,0.0,no
,,,,,,,-42.7,,5228.1,,,,,0.0,0.0,,,2.0,0.0,no
,,,,0.0,-0.1,,,4592.0,5195.8,,,,,,0.0,1.0,,,,no
,,,999.0,0.0,,93444.0,,,,,,,,,,0.0,,,0.0,no
,,2.0,,,,93444.0,-36.1,,,,,,,,,,5.0,,,yes
,92.0,1.0,,,,93444.0,,,,,0.0,5.0,1.0,,,,,,0.0,no
,,,,,,,,1244.0,5099.1,,2.0,,,0.0,,,0.0,,,yes
,88.0,,999.0,,-0.1,,,,,,1.0,2.0,,,,,,,,no
,159.0,1.0,999.0,0.0,1.1,,,,5191.0,,0.0,,0.0,,,,0.0,,,no
44.0,79.0,,999.0,,,93444.0,,,,,2.0,3.0,,,,,5.0,,0.0,no
,1011.0,1.0,999.0,,,,,,5228.1,,0.0,,0.0,,,,,,0.0,no
,,,999.0,,1.4,93918.0,,,,,,,,1.0,,,,,,no
,,1.0,999.0,,,,,4961.0,,,,,0.0,,,,,,0.0,no
,,,,0.0,,93918.0,,,5228.1,2.0,,,,0.0,0.0,,,,,no
,,3.0,,1.0,,92893.0,,,,,,,,,,,,4.0,,no
,317.0,,,,,93918.0,-42.7,4961.0,,,,,,,,,,1.0,0.0,no
,,,999.0,0.0,,93075.0,,,,,,,,,,,,,,no
25.0,,16.0,999.0,,,,-42.7,,,,,,,,,,,0.0,0.0,no
,,,,0.0,-1.7,,-39.8,,4991.6,,,1.0,1.0,,0.0,0.0,,3.0,,no
29.0,,,,,,,,,,,2.0,,,,,0.0,,2.0,,no
30.0,,,,,-1.8,,,,5099.1,,,,1.0,,,,,,0.0,no
,257.0,,,,,,-50.0,,,,,0.0,,,,,,,,no
,,,999.0,0.0,,93994.0,,4855.0,5191.0,,1.0,2.0,1.0,1.0,,,0.0,,,no
,,,,,,93.2,,,,2.0,,1.0,1.0,,,,,,0.0,no
,,,,,,93075.0,-47.1,,5099.1,,,0.0,,1.0,,,7.0,,,no
,,,,,,,-36.1,,,,0.0,,,1.0,,,,,,no
,,,999.0,,,93444.0,,4965.0,,,,1.0,,,0.0,0.0,,,,no
,120.0,,,,-1.8,,,,5099.1,,,,1.0,1.0,,0.0,0.0,3.0,,no
,,1.0,,0.0,,,,4857.0,,,,,,0.0,,,,0.0,,no
48.0,,,,,,,,1445.0,,5.0,,,1.0,0.0,0.0,,,,,yes
53.0,,,999.0,,,,-36.1,,5228.1,8.0,,,1.0,,,,5.0,,,no
