age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded
46.0,94.0,,999.0,0.0,1.1,,-36.4,4857.0,,,1.0,,0.0,0.0,,1.0,6.0,4.0,1.0
32.0,426.0,7.0,999.0,0.0,1.4,84053.3,-45.0,4966.0,5226.6,4.0,2.0,6.0,0.0,2.0,0.0,1.0,6.0,4.0,1.0
38.0,422.0,,10.0,1.0,-1.8,93369.0,-34.8,0.649,5008.7,,,,,2.0,0.0,0.0,5.0,,2.0
55.0,149.0,3.0,999.0,0.0,0.9,83037.2,-43.7,652.804,5218.5,1.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
37.0,14.0,5.0,999.0,0.0,1.4,93994.0,-46.7,4571.654,5207.6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
52.0,131.0,1.0,,0.0,-1.8,,-46.2,,5099.1,,1.0,3.0,0.0,2.0,,0.0,,3.0,1.0
30.0,215.0,1.0,,,1.1,93994.0,-36.4,4858.0,,1.0,,2.0,0.0,0.0,0.0,1.0,,1.0,1.0
37.0,318.0,1.0,999.0,0.0,1.1,93994.0,,,5191.0,1.0,1.0,,,,0.0,1.0,,,1.0
27.0,116.0,5.0,999.0,0.0,0.7,87465.6,-41.1,4966.0,5228.1,4.0,1.0,5.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0
41.0,19.0,,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,0.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0
53.0,,,,0.0,1.4,,,4961.0,,1.0,1.0,,0.0,0.0,2.0,1.0,4.0,1.0,1.0
51.0,16.0,1.0,999.0,0.0,0.4,93994.0,-37.2,4154.697,5228.1,11.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0
52.0,480.0,5.0,999.0,0.0,0.8,93.2,-47.1,3567.299,5206.8,0.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0
54.0,120.0,2.0,,0.0,1.1,93994.0,,,5191.0,,1.0,,0.0,0.0,0.0,1.0,6.0,3.0,1.0
28.0,14.0,3.0,999.0,0.0,1.4,86551.9,-35.2,2847.665,5206.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,4.0,1.0
,89.0,,999.0,,-0.1,93.2,,4153.0,5195.8,4.0,,,0.0,2.0,,0.0,7.0,3.0,1.0
59.0,24.0,,,,1.1,93994.0,-36.4,4857.0,5191.0,,1.0,0.0,1.0,,0.0,,6.0,,1.0
30.0,87.0,4.0,,1.0,,93075.0,-47.1,1405.0,5099.1,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,
47.0,208.0,4.0,999.0,0.0,0.7,81783.7,-46.6,0.712,5165.3,7.0,2.0,5.0,0.0,2.0,0.0,1.0,7.0,3.0,1.0
53.0,316.0,6.0,999.0,0.0,1.4,93994.0,-42.8,4866.08,5228.1,9.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
51.0,122.0,5.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,0.0,0.0,6.0,0.0,0.0,0.0,,,1.0,1.0
45.0,1030.0,3.0,999.0,0.0,1.4,90839.1,-37.0,0.712,5118.4,9.0,1.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0
50.0,363.0,2.0,999.0,0.0,1.4,10827.0,-43.2,4004.751,5198.7,4.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
60.0,,6.0,999.0,0.0,1.1,,,4858.0,,9.0,,5.0,1.0,2.0,0.0,,6.0,4.0,
44.0,311.0,10.0,999.0,0.0,0.5,93994.0,-42.7,4966.0,5228.1,9.0,1.0,5.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0
36.0,14.0,2.0,999.0,0.0,1.4,81891.4,-41.9,0.712,5228.1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0
30.0,,3.0,999.0,0.0,1.1,93994.0,-36.4,4858.0,5191.0,9.0,,5.0,0.0,2.0,,1.0,,1.0,1.0
46.0,311.0,10.0,999.0,0.0,1.4,93994.0,-47.1,2840.229,5195.9,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0
,166.0,2.0,999.0,,1.4,94465.0,-41.8,4961.0,,0.0,,2.0,0.0,0.0,0.0,1.0,4.0,,1.0
,,,,,1.4,,,4967.0,5228.1,0.0,,6.0,,,0.0,,4.0,0.0,
,252.0,,,,,,-36.1,4964.0,5228.1,,,7.0,0.0,0.0,0.0,,,0.0,1.0
,147.0,,999.0,0.0,-1.1,94199.0,,0.879,4963.6,0.0,1.0,3.0,0.0,,0.0,,9.0,2.0,1.0
25.0,393.0,2.0,999.0,0.0,-2.9,92963.0,-40.8,1235.0,5076.2,8.0,2.0,6.0,,,,0.0,4.0,2.0,1.0
27.0,179.0,5.0,999.0,0.0,1.4,82669.0,-36.2,4813.835,5228.1,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0
50.0,14.0,3.0,999.0,0.0,1.4,93293.5,-43.4,4966.0,5091.5,7.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,0.0,1.0
33.0,259.0,8.0,999.0,0.0,1.4,81051.7,-42.5,3073.077,5215.1,11.0,0.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0
27.0,123.0,10.0,999.0,0.0,1.4,91526.7,-36.3,1271.507,5228.1,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
,354.0,,,0.0,,,-46.2,1291.0,,1.0,,1.0,1.0,,2.0,,6.0,3.0,1.0
52.0,138.0,5.0,999.0,0.0,0.8,93994.0,-38.4,3888.93,5228.1,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
,,1.0,,,1.4,93918.0,-42.7,4962.0,5228.1,9.0,2.0,,0.0,0.0,0.0,0.0,3.0,,1.0
66.0,424.0,10.0,999.0,0.0,1.4,87126.4,-42.4,4615.571,5211.2,0.0,1.0,5.0,0.0,1.0,1.0,0.0,6.0,4.0,1.0
68.0,14.0,3.0,999.0,0.0,1.4,93994.0,-44.9,4452.215,5213.1,9.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0
44.0,284.0,7.0,999.0,1.0,1.1,93.2,-47.1,2255.647,5228.1,0.0,2.0,1.0,1.0,2.0,0.0,0.0,6.0,4.0,1.0
43.0,139.0,,999.0,0.0,1.1,,-36.4,4856.0,,9.0,2.0,,0.0,0.0,,1.0,,3.0,1.0
53.0,166.0,1.0,999.0,0.0,1.4,79753.8,-47.1,3106.896,5217.1,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
51.0,661.0,9.0,999.0,0.0,1.4,82462.9,-47.1,99.047,5228.1,1.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0
48.0,663.0,2.0,999.0,0.0,1.4,93444.0,-36.1,4968.0,5228.1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,2.0,1.0
42.0,353.0,6.0,999.0,0.0,1.4,82418.8,-37.7,0.712,5228.1,4.0,1.0,6.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0
,,,,,-1.8,,-46.2,1244.0,5099.1,0.0,2.0,6.0,0.0,,0.0,0.0,6.0,,
27.0,227.0,10.0,999.0,0.0,1.3,86316.6,-33.9,4966.0,5064.6,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
,518.0,,999.0,0.0,-1.8,92893.0,-46.2,1313.0,5099.1,1.0,,0.0,,0.0,0.0,0.0,,0.0,
38.0,79.0,,999.0,0.0,,93444.0,-36.1,,5228.1,9.0,0.0,5.0,0.0,2.0,0.0,0.0,,0.0,1.0
,362.0,8.0,999.0,0.0,1.4,,,,,5.0,,2.0,,,0.0,1.0,3.0,0.0,1.0
34.0,6.0,6.0,999.0,,-1.8,,-46.2,1266.0,5099.1,,,2.0,1.0,2.0,0.0,0.0,6.0,2.0,
68.0,49.0,5.0,999.0,0.0,0.9,85831.6,-37.9,2591.186,5228.1,7.0,1.0,7.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0
50.0,14.0,1.0,999.0,0.0,0.8,89877.7,-38.4,3794.438,5194.2,1.0,1.0,2.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0
36.0,,1.0,999.0,,1.1,93994.0,-36.4,,,1.0,,5.0,0.0,,2.0,1.0,6.0,,1.0
57.0,14.0,5.0,999.0,0.0,1.4,93994.0,-47.1,3582.793,5228.1,0.0,0.0,2.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0
38.0,210.0,,999.0,0.0,-3.4,92649.0,-30.1,0.719,5017.5,0.0,1.0,,0.0,,0.0,0.0,7.0,,1.0
63.0,333.0,6.0,999.0,0.0,-0.2,93994.0,-44.9,1875.12,5228.1,7.0,1.0,7.0,0.0,2.0,0.0,0.0,6.0,4.0,1.0
34.0,108.0,7.0,999.0,0.0,1.4,90849.0,-43.7,0.712,5221.4,4.0,1.0,7.0,1.0,0.0,0.0,0.0,6.0,3.0,1.0
30.0,,,999.0,,,,-41.8,,5228.1,7.0,2.0,3.0,0.0,,1.0,1.0,4.0,,1.0
51.0,63.0,6.0,999.0,0.0,1.4,93767.1,-47.1,4684.506,5228.1,7.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0
39.0,362.0,4.0,999.0,0.0,1.3,93994.0,-47.1,4846.992,5228.1,0.0,1.0,2.0,0.0,1.0,1.0,1.0,6.0,3.0,1.0
43.0,,1.0,,,,93918.0,-42.7,,5228.1,0.0,1.0,6.0,0.0,,,0.0,3.0,3.0,
59.0,14.0,5.0,999.0,0.0,-0.1,86267.3,-36.0,4897.224,5176.6,4.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
62.0,224.0,6.0,999.0,0.0,-0.8,41012.2,-47.1,2059.655,5228.1,0.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0
40.0,353.0,10.0,999.0,0.0,1.4,21487.3,-43.3,0.712,5228.1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0
27.0,522.0,,999.0,,1.4,94465.0,,,5228.1,,2.0,5.0,0.0,,,1.0,4.0,1.0,
47.0,181.0,5.0,999.0,0.0,1.4,93994.0,-40.8,923.875,5228.1,4.0,1.0,5.0,1.0,0.0,0.0,1.0,7.0,3.0,1.0
47.0,14.0,5.0,999.0,0.0,1.2,93994.0,-36.7,2518.659,5214.6,9.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0
48.0,262.0,,,,1.1,93994.0,,,,5.0,1.0,2.0,,0.0,,1.0,6.0,,1.0
40.0,183.0,1.0,,,-1.7,94027.0,,,4991.6,4.0,0.0,6.0,0.0,0.0,,0.0,1.0,,
51.0,,2.0,999.0,1.0,,,,1.26,5076.2,10.0,,1.0,0.0,0.0,,,4.0,2.0,0.0
40.0,178.0,5.0,999.0,1.0,-0.1,93.2,,4.12,,1.0,1.0,,,2.0,0.0,1.0,7.0,,0.0
57.0,133.0,7.0,999.0,0.0,1.4,83075.7,-39.1,4886.065,5178.3,4.0,2.0,5.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0
59.0,14.0,6.0,999.0,0.0,0.6,93715.8,-38.0,2626.979,5228.1,1.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
35.0,116.0,,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,7.0,,3.0,,0.0,,1.0,6.0,,1.0
44.0,127.0,,999.0,,-1.1,94199.0,,0.88,,4.0,1.0,6.0,0.0,0.0,2.0,,9.0,,0.0
33.0,,1.0,6.0,1.0,-1.8,,,0.654,5008.7,0.0,1.0,6.0,0.0,2.0,,0.0,,4.0,
58.0,103.0,,999.0,0.0,1.4,93444.0,,4963.0,5228.1,,1.0,6.0,,2.0,,0.0,,3.0,1.0
35.0,,1.0,999.0,1.0,-1.8,,-46.2,1281.0,5099.1,,1.0,5.0,0.0,2.0,0.0,,6.0,4.0,
,186.0,,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,0.0,2.0,6.0,0.0,0.0,,,1.0,,
,339.0,4.0,999.0,0.0,,,-36.4,4864.0,5191.0,4.0,1.0,6.0,,2.0,0.0,1.0,,0.0,
34.0,,3.0,999.0,0.0,,93444.0,-36.1,4967.0,5228.1,,1.0,6.0,0.0,2.0,2.0,0.0,1.0,,
55.0,1030.0,7.0,999.0,0.0,1.4,93.2,-40.1,4966.0,5228.1,1.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0
33.0,,1.0,,,1.4,,-36.1,,5228.1,,,6.0,,2.0,0.0,0.0,,2.0,1.0
29.0,91.0,,,0.0,,93.2,-42.0,4076.0,5195.8,7.0,2.0,3.0,,0.0,0.0,,7.0,2.0,
24.0,,,999.0,0.0,1.4,93918.0,-42.7,,5228.1,1.0,2.0,,,2.0,,0.0,3.0,0.0,1.0
38.0,154.0,2.0,999.0,,1.1,93994.0,-36.4,,,9.0,1.0,5.0,,,,,6.0,,1.0
54.0,99.0,3.0,,0.0,,94601.0,,0.987,,6.0,1.0,,0.0,0.0,0.0,0.0,,,
28.0,,11.0,,0.0,1.1,93994.0,,,5191.0,3.0,1.0,,1.0,0.0,0.0,1.0,6.0,0.0,1.0
45.0,115.0,4.0,999.0,0.0,0.1,78116.6,-38.5,4390.099,5228.1,9.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0
37.0,171.0,1.0,,,-1.8,93075.0,-47.1,1405.0,5099.1,0.0,,3.0,,,,,0.0,0.0,
47.0,130.0,10.0,999.0,0.0,-3.0,93994.0,-40.0,3649.284,5228.1,7.0,1.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0
,104.0,1.0,999.0,0.0,,93918.0,,4963.0,,8.0,2.0,2.0,0.0,,0.0,,,,1.0
33.0,111.0,2.0,,,1.4,93918.0,-42.7,4.96,5228.1,1.0,1.0,1.0,,0.0,2.0,,3.0,,1.0
49.0,,1.0,999.0,0.0,,93918.0,-42.7,,5228.1,,2.0,3.0,0.0,2.0,2.0,0.0,3.0,,
35.0,238.0,6.0,999.0,0.0,-2.3,93.2,-47.1,3836.219,5199.7,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
68.0,14.0,7.0,999.0,0.0,1.2,52886.8,-37.2,4868.966,5103.6,7.0,2.0,6.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0
44.0,124.0,3.0,999.0,0.0,-0.7,75842.8,-47.1,0.712,5228.1,11.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0
36.0,332.0,1.0,999.0,0.0,0.8,89175.2,-47.1,0.712,5228.1,9.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
35.0,13.0,,999.0,0.0,1.4,94465.0,,4959.0,5228.1,,1.0,,0.0,0.0,0.0,,4.0,,1.0
31.0,10.0,3.0,999.0,,-1.8,93075.0,-47.1,1405.0,5099.1,0.0,2.0,,0.0,,,0.0,0.0,1.0,1.0
44.0,662.0,2.0,2.0,1.0,-1.8,,-40.0,0.682,5008.7,9.0,,6.0,0.0,,0.0,0.0,6.0,0.0,
50.0,14.0,6.0,999.0,0.0,-0.0,63350.2,-46.1,4966.0,5176.8,4.0,1.0,5.0,1.0,2.0,0.0,0.0,7.0,1.0,1.0
,36.0,2.0,,0.0,1.4,,-41.8,4959.0,,0.0,1.0,3.0,0.0,2.0,,,4.0,0.0,
41.0,182.0,7.0,999.0,0.0,1.1,93994.0,-47.1,4667.234,5202.6,1.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
35.0,103.0,10.0,999.0,0.0,1.0,82826.5,-45.1,4966.0,5228.1,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
61.0,949.0,,999.0,0.0,-1.8,93075.0,-47.1,1365.0,,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0
62.0,14.0,3.0,999.0,0.0,1.4,93994.0,-45.7,173.952,5093.8,0.0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,3.0,1.0
20.0,150.0,,3.0,,-1.8,,-34.8,,5008.7,7.0,,,0.0,,0.0,0.0,5.0,,2.0
42.0,124.0,,999.0,,,,-46.2,1299.0,5099.1,,,0.0,,0.0,0.0,0.0,6.0,1.0,0.0
49.0,163.0,10.0,999.0,2.0,1.4,82263.2,-37.4,697.794,5161.6,6.0,1.0,1.0,1.0,2.0,2.0,0.0,6.0,0.0,1.0
36.0,152.0,1.0,999.0,0.0,1.4,85301.7,-47.1,4019.51,5170.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
,686.0,2.0,999.0,,-1.8,92893.0,-46.2,1334.0,5099.1,1.0,1.0,1.0,,2.0,2.0,0.0,6.0,4.0,1.0
35.0,132.0,,999.0,0.0,,93444.0,-36.1,4965.0,5228.1,,,,0.0,2.0,,,1.0,,
51.0,112.0,9.0,999.0,0.0,-3.0,86136.3,-36.5,0.712,5228.1,7.0,1.0,6.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0
42.0,214.0,6.0,999.0,0.0,1.4,89228.9,-47.1,4966.0,5228.1,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0
,,3.0,999.0,0.0,,93.2,-42.0,4153.0,5195.8,,,2.0,,0.0,,,7.0,,1.0
68.0,14.0,6.0,999.0,0.0,1.2,93994.0,-38.0,4966.0,5161.7,11.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0
31.0,102.0,4.0,,0.0,,93994.0,-36.4,4.86,,0.0,1.0,,,2.0,,,6.0,2.0,1.0
41.0,396.0,10.0,999.0,0.0,1.4,81758.4,-41.7,3788.044,5228.1,11.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0
66.0,,,999.0,0.0,-1.8,92843.0,-50.0,1.65,,5.0,,,0.0,2.0,,0.0,,2.0,1.0
,112.0,1.0,999.0,0.0,1.4,,,4.96,,0.0,2.0,,0.0,2.0,,0.0,3.0,1.0,1.0
45.0,54.0,2.0,999.0,0.0,-1.8,92893.0,,,5099.1,1.0,,2.0,0.0,2.0,,0.0,6.0,1.0,1.0
44.0,246.0,5.0,999.0,1.0,1.4,93994.0,-36.0,1302.859,5228.1,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0
27.0,,1.0,,,,,-42.7,4962.0,,1.0,2.0,,0.0,2.0,,0.0,,4.0,1.0
,61.0,1.0,999.0,1.0,,,,0.849,5076.2,5.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0
28.0,68.0,2.0,999.0,,,92893.0,-46.2,1299.0,5099.1,1.0,1.0,,,,0.0,0.0,6.0,1.0,0.0
30.0,,,999.0,,-2.9,92963.0,-40.8,,5076.2,8.0,2.0,7.0,,0.0,,0.0,4.0,3.0,
55.0,204.0,,,0.0,-0.1,93.2,-42.0,,5195.8,,2.0,1.0,0.0,,0.0,0.0,7.0,3.0,1.0
30.0,109.0,2.0,999.0,,-1.8,92893.0,-46.2,1244.0,,7.0,1.0,,0.0,2.0,0.0,0.0,,1.0,1.0
,85.0,2.0,999.0,0.0,1.4,,-42.7,,,7.0,0.0,2.0,0.0,2.0,,,3.0,0.0,1.0
43.0,68.0,3.0,999.0,0.0,0.0,93.2,-38.1,344.513,5228.1,0.0,1.0,7.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0
35.0,14.0,5.0,999.0,0.0,0.4,33203.5,-37.6,4125.348,5175.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0
,110.0,3.0,999.0,0.0,-1.8,93075.0,,1405.0,5099.1,,1.0,5.0,0.0,0.0,0.0,1.0,,3.0,1.0
32.0,583.0,,,0.0,-1.8,92893.0,-46.2,1313.0,,,2.0,3.0,0.0,,,,6.0,,1.0
33.0,14.0,5.0,999.0,0.0,1.4,84984.3,-39.0,4.243,5224.2,11.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
44.0,536.0,3.0,,0.0,1.4,93444.0,,4962.0,5228.1,,,5.0,0.0,0.0,0.0,0.0,1.0,,1.0
32.0,180.0,2.0,999.0,0.0,1.4,93994.0,-47.0,4966.0,5228.1,1.0,1.0,7.0,1.0,2.0,2.0,0.0,7.0,0.0,1.0
27.0,206.0,10.0,999.0,0.0,0.6,92766.3,-38.9,3726.283,5224.1,6.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
56.0,21.0,3.0,999.0,0.0,1.4,93994.0,-47.1,0.712,5228.1,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0
34.0,162.0,1.0,,0.0,,,,,5191.0,9.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0
32.0,108.0,2.0,999.0,0.0,,94465.0,,4962.0,,1.0,2.0,3.0,0.0,2.0,0.0,1.0,4.0,,1.0
32.0,180.0,,999.0,,,,-36.4,,,1.0,1.0,2.0,1.0,0.0,,1.0,,0.0,1.0
50.0,251.0,1.0,999.0,0.0,1.4,84915.7,-38.3,0.712,5228.1,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
44.0,438.0,1.0,999.0,,1.4,93444.0,-36.1,4967.0,,1.0,1.0,0.0,,,0.0,,1.0,4.0,
,689.0,,,0.0,1.4,93918.0,,4957.0,5228.1,1.0,,2.0,0.0,0.0,,,3.0,4.0,
,264.0,,999.0,0.0,,,-46.2,,5099.1,9.0,,7.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
,440.0,,999.0,0.0,1.4,93918.0,,,,3.0,1.0,3.0,0.0,2.0,0.0,,,0.0,1.0
35.0,960.0,4.0,999.0,2.0,-0.6,93306.2,-42.3,2524.638,5228.1,0.0,1.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
50.0,207.0,3.0,999.0,0.0,-1.8,92893.0,,1244.0,5099.1,3.0,1.0,2.0,0.0,,0.0,0.0,6.0,,1.0
60.0,,15.0,,,1.4,,,4961.0,5228.1,9.0,1.0,5.0,,,,1.0,3.0,3.0,1.0
,180.0,3.0,999.0,,1.4,93918.0,-42.7,,,4.0,1.0,,,2.0,,0.0,3.0,1.0,1.0
31.0,763.0,9.0,,,,93444.0,,4964.0,5228.1,10.0,,6.0,,2.0,,,1.0,,1.0
,159.0,1.0,999.0,0.0,,93444.0,,4964.0,5228.1,0.0,2.0,6.0,0.0,,0.0,0.0,1.0,2.0,1.0
55.0,14.0,8.0,999.0,0.0,1.3,93994.0,-47.1,2558.498,5198.5,0.0,1.0,6.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0
33.0,1834.0,1.0,999.0,0.0,,,-36.1,4968.0,5228.1,0.0,,,0.0,2.0,,0.0,1.0,2.0,
40.0,84.0,3.0,999.0,0.0,,93994.0,-36.4,4864.0,5191.0,,1.0,,,0.0,2.0,1.0,6.0,0.0,1.0
54.0,14.0,10.0,999.0,0.0,1.4,92011.4,-46.8,4966.0,5228.1,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
32.0,215.0,6.0,999.0,1.0,-0.1,,-42.0,4076.0,,,0.0,,0.0,2.0,2.0,,7.0,2.0,0.0
39.0,,3.0,999.0,0.0,,92893.0,-46.2,1334.0,,9.0,2.0,5.0,0.0,0.0,,0.0,,4.0,1.0
48.0,14.0,3.0,999.0,0.0,-0.6,83972.3,-38.6,4966.0,5228.1,9.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0
27.0,22.0,7.0,999.0,0.0,-2.7,93994.0,-47.1,4966.0,5148.4,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
36.0,417.0,1.0,999.0,0.0,1.1,68387.2,-40.4,3632.355,5227.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0
46.0,177.0,1.0,999.0,0.0,1.4,93994.0,-42.2,4909.034,5072.5,9.0,1.0,5.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0
30.0,,,999.0,0.0,-1.8,,-46.2,1.25,5099.1,7.0,,3.0,,,0.0,0.0,,0.0,1.0
48.0,309.0,5.0,999.0,0.0,-3.0,85844.8,-47.1,47.046,5228.1,7.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0
32.0,,3.0,,,,94465.0,-41.8,,5228.1,7.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0
,141.0,8.0,,0.0,1.4,93918.0,-42.7,,5228.1,9.0,1.0,6.0,0.0,2.0,0.0,0.0,3.0,,
,11.0,,999.0,0.0,-1.1,,,0.881,4963.6,,,,,0.0,0.0,1.0,9.0,,1.0
36.0,36.0,3.0,999.0,0.0,0.5,83141.1,-37.0,3698.471,5228.1,11.0,2.0,5.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0
46.0,,1.0,999.0,,,93444.0,-36.1,4963.0,5228.1,0.0,2.0,,0.0,2.0,0.0,0.0,1.0,,1.0
32.0,347.0,1.0,999.0,0.0,-1.8,,-46.2,,5099.1,9.0,2.0,,,,0.0,0.0,6.0,,1.0
43.0,,21.0,999.0,0.0,1.4,,,4962.0,5228.1,,2.0,,0.0,,0.0,1.0,4.0,,
36.0,141.0,,999.0,,,,-46.2,,,1.0,2.0,,1.0,,0.0,,6.0,4.0,1.0
48.0,288.0,1.0,999.0,1.0,-1.7,,,0.876,4991.6,,,5.0,,,,0.0,3.0,3.0,0.0
39.0,,2.0,999.0,,1.1,93994.0,,4857.0,5191.0,4.0,0.0,6.0,,2.0,,1.0,6.0,3.0,1.0
,,2.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,9.0,2.0,,1.0,2.0,2.0,0.0,6.0,,
47.0,156.0,7.0,999.0,0.0,0.4,91582.7,-33.0,4966.0,5222.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0
56.0,207.0,1.0,999.0,0.0,-1.8,,-47.1,,5099.1,2.0,,6.0,0.0,,0.0,0.0,0.0,2.0,
49.0,14.0,1.0,999.0,0.0,1.1,79622.5,-47.1,3817.695,5194.1,0.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
40.0,,1.0,999.0,,,,-31.4,,,,0.0,2.0,0.0,,0.0,0.0,1.0,1.0,
36.0,800.0,,,,-0.1,93.2,,4.12,,1.0,1.0,,0.0,2.0,0.0,0.0,,,1.0
54.0,237.0,6.0,999.0,0.0,1.4,88134.6,-47.1,0.712,5064.2,7.0,1.0,2.0,1.0,2.0,2.0,0.0,6.0,2.0,1.0
52.0,95.0,,999.0,0.0,1.4,93444.0,-36.1,4966.0,5228.1,4.0,,6.0,,0.0,0.0,0.0,1.0,3.0,1.0
54.0,14.0,10.0,999.0,0.0,-2.0,88877.8,-35.0,1298.298,5228.1,4.0,1.0,7.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0
,,1.0,,0.0,1.4,94465.0,,4947.0,5228.1,1.0,2.0,,0.0,2.0,0.0,1.0,,,
48.0,,6.0,999.0,,,93918.0,-42.7,4962.0,5228.1,3.0,1.0,6.0,,,0.0,0.0,3.0,1.0,1.0
37.0,,2.0,,,-0.1,,-42.0,4191.0,5195.8,0.0,1.0,3.0,0.0,,0.0,0.0,7.0,,1.0
